congress,name,id,cs1,cs2,party,statecode,state,district
107,"Miller, George [CA-7]",14256,-0.486,-0.403,100,71,CA,7
108,"Miller, George [CA-7]",14256,-0.486,-0.403,100,71,CA,7
93,STARK,14053,-0.578,-0.523,100,71,CA,8
94,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
95,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
96,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
97,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
98,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
99,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
100,DELLUMS,13011,-0.626,-0.523,100,71,CA,8
101,"Dellums, Ronald V. [CA-8]",13011,-0.626,-0.523,100,71,CA,8
102,"Dellums, Ronald V. [CA-8]",13011,-0.626,-0.523,100,71,CA,8
103,"Pelosi, Nancy [CA-8]",15448,-0.479,-0.377,100,71,CA,8
104,"Pelosi, Nancy [CA-8]",15448,-0.479,-0.377,100,71,CA,8
105,"Pelosi, Nancy [CA-8]",15448,-0.479,-0.377,100,71,CA,8
106,"Pelosi, Nancy [CA-8]",15448,-0.479,-0.377,100,71,CA,8
107,"Pelosi, Nancy [CA-8]",15448,-0.479,-0.377,100,71,CA,8
108,"Pelosi, Nancy [CA-8]",15448,-0.479,-0.377,100,71,CA,8
93,EDWARDS (CALIF.),10583,-0.6,-0.333,100,71,CA,9
94,STARK,14053,-0.578,-0.523,100,71,CA,9
95,STARK,14053,-0.578,-0.523,100,71,CA,9
96,STARK,14053,-0.578,-0.523,100,71,CA,9
97,STARK,14053,-0.578,-0.523,100,71,CA,9
98,STARK,14053,-0.578,-0.523,100,71,CA,9
99,STARK,14053,-0.578,-0.523,100,71,CA,9
100,STARK,14053,-0.578,-0.523,100,71,CA,9
101,"Stark, Fortney Pete [CA-9]",14053,-0.578,-0.523,100,71,CA,9
102,"Stark, Fortney Pete [CA-9]",14053,-0.578,-0.523,100,71,CA,9
103,"Dellums, Ronald V. [CA-9]",13011,-0.626,-0.523,100,71,CA,9
104,"Dellums, Ronald V. [CA-9]",13011,-0.626,-0.523,100,71,CA,9
105,"Dellums, Ronald V. [CA-9]",13011,-0.626,-0.523,100,71,CA,9
105,"Lee, Barbara [CA-9]",29778,-0.633,-0.454,100,71,CA,9
106,"Lee, Barbara [CA-9]",29778,-0.633,-0.454,100,71,CA,9
107,"Lee, Barbara [CA-9]",29778,-0.633,-0.454,100,71,CA,9
108,"Lee, Barbara [CA-9]",29778,-0.633,-0.454,100,71,CA,9
93,GUBSER,3867,0.211,-0.281,200,71,CA,10
94,EDWARDS (CALIF.),10583,-0.6,-0.333,100,71,CA,10
95,EDWARDS (CALIF.),10583,-0.6,-0.333,100,71,CA,10
96,"EDWARDS, D.",10583,-0.6,-0.333,100,71,CA,10
97,"EDWARDS, D.",10583,-0.6,-0.333,100,71,CA,10
98,"EDWARDS, D.",10583,-0.6,-0.333,100,71,CA,10
99,"EDWARDS, D.",10583,-0.6,-0.333,100,71,CA,10
100,"EDWARDS, D.",10583,-0.6,-0.333,100,71,CA,10
101,"Edwards, Don [CA-10]",10583,-0.6,-0.333,100,71,CA,10
102,"Edwards, Don [CA-10]",10583,-0.6,-0.333,100,71,CA,10
105,"Tauscher, Ellen O. [CA-10]",29705,-0.255,-0.234,100,71,CA,10
106,"Tauscher, Ellen O. [CA-10]",29705,-0.255,-0.234,100,71,CA,10
107,"Tauscher, Ellen O. [CA-10]",29705,-0.255,-0.234,100,71,CA,10
108,"Tauscher, Ellen O. [CA-10]",29705,-0.255,-0.234,100,71,CA,10
93,RYAN,14049,-0.369,0.042,100,71,CA,11
94,RYAN,14049,-0.369,0.042,100,71,CA,11
95,RYAN,14049,-0.369,0.042,100,71,CA,11
96,ROYER,14676,0.172,-0.175,200,71,CA,11
97,LANTOS,14837,-0.326,-0.086,100,71,CA,11
98,LANTOS,14837,-0.326,-0.086,100,71,CA,11
99,LANTOS,14837,-0.326,-0.086,100,71,CA,11
100,LANTOS,14837,-0.326,-0.086,100,71,CA,11
101,"Lantos, Tom [CA-11]",14837,-0.326,-0.086,100,71,CA,11
102,"Lantos, Tom [CA-11]",14837,-0.326,-0.086,100,71,CA,11
103,"Pombo, Richard W. [CA-11]",29311,0.499,0.264,200,71,CA,11
104,"Pombo, Richard W. [CA-11]",29311,0.499,0.264,200,71,CA,11
105,"Pombo, Richard W. [CA-11]",29311,0.499,0.264,200,71,CA,11
106,"Pombo, Richard W. [CA-11]",29311,0.499,0.264,200,71,CA,11
107,"Pombo, Richard W. [CA-11]",29311,0.499,0.264,200,71,CA,11
108,"Pombo, Richard W. [CA-11]",29311,0.499,0.264,200,71,CA,11
93,TALCOTT,10631,0.263,-0.183,200,71,CA,12
94,MCCLOSKEY,11063,0.032,-0.616,200,71,CA,12
95,MCCLOSKEY,11063,0.032,-0.616,200,71,CA,12
96,MCCLOSKEY,11063,0.032,-0.616,200,71,CA,12
97,MCCLOSKEY,11063,0.032,-0.616,200,71,CA,12
98,ZSCHAU,15078,0.304,-0.612,200,71,CA,12
99,ZSCHAU,15078,0.304,-0.612,200,71,CA,12
100,KONNYU,15428,0.358,-0.317,200,71,CA,12
101,"Campbell, Tom [CA-12]",15600,0.255,-0.766,200,71,CA,12
102,"Campbell, Tom [CA-12]",15600,0.255,-0.766,200,71,CA,12
103,"Lantos, Tom [CA-12]",14837,-0.326,-0.086,100,71,CA,12
104,"Lantos, Tom [CA-12]",14837,-0.326,-0.086,100,71,CA,12
105,"Lantos, Tom [CA-12]",14837,-0.326,-0.086,100,71,CA,12
106,"Lantos, Tom [CA-12]",14837,-0.326,-0.086,100,71,CA,12
107,"Lantos, Tom [CA-12]",14837,-0.326,-0.086,100,71,CA,12
108,"Lantos, Tom [CA-12]",14837,-0.326,-0.086,100,71,CA,12
93,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,13
93,TEAGUE (CALIF.),9240,0.255,-0.313,200,71,CA,13
94,MINETA,14257,-0.448,-0.021,100,71,CA,13
95,MINETA,14257,-0.448,-0.021,100,71,CA,13
96,MINETA,14257,-0.448,-0.021,100,71,CA,13
97,MINETA,14257,-0.448,-0.021,100,71,CA,13
98,MINETA,14257,-0.448,-0.021,100,71,CA,13
99,MINETA,14257,-0.448,-0.021,100,71,CA,13
100,MINETA,14257,-0.448,-0.021,100,71,CA,13
101,"Mineta, Norman Y. [CA-13]",14257,-0.448,-0.021,100,71,CA,13
102,"Mineta, Norman Y. [CA-13]",14257,-0.448,-0.021,100,71,CA,13
103,"Stark, Fortney Pete [CA-13]",14053,-0.578,-0.523,100,71,CA,13
104,"Stark, Fortney Pete [CA-13]",14053,-0.578,-0.523,100,71,CA,13
105,"Stark, Fortney Pete [CA-13]",14053,-0.578,-0.523,100,71,CA,13
106,"Stark, Fortney Pete [CA-13]",14053,-0.578,-0.523,100,71,CA,13
107,"Stark, Fortney Pete [CA-13]",14053,-0.578,-0.523,100,71,CA,13
108,"Stark, Fortney Pete [CA-13]",14053,-0.578,-0.523,100,71,CA,13
93,WALDIE,10793,-0.514,-0.163,100,71,CA,14
94,MCFALL,6240,-0.414,0.338,100,71,CA,14
95,MCFALL,6240,-0.414,0.338,100,71,CA,14
96,SHUMWAY,14660,0.569,0.305,200,71,CA,14
97,SHUMWAY,14660,0.569,0.305,200,71,CA,14
98,SHUMWAY,14660,0.569,0.305,200,71,CA,14
99,SHUMWAY,14660,0.569,0.305,200,71,CA,14
100,SHUMWAY,14660,0.569,0.305,200,71,CA,14
101,"Shumway, Norman D. [CA-14]",14660,0.569,0.305,200,71,CA,14
102,"Doolittle, John T. [CA-14]",29104,0.525,-0.034,200,71,CA,14
103,"Eshoo, Anna G. [CA-14]",29312,-0.361,-0.544,100,71,CA,14
104,"Eshoo, Anna G. [CA-14]",29312,-0.361,-0.544,100,71,CA,14
105,"Eshoo, Anna G. [CA-14]",29312,-0.361,-0.544,100,71,CA,14
106,"Eshoo, Anna G. [CA-14]",29312,-0.361,-0.544,100,71,CA,14
107,"Eshoo, Anna G. [CA-14]",29312,-0.361,-0.544,100,71,CA,14
108,"Eshoo, Anna G. [CA-14]",29312,-0.361,-0.544,100,71,CA,14
93,MCFALL,6240,-0.414,0.338,100,71,CA,15
94,SISK,8549,-0.406,0.417,100,71,CA,15
95,SISK,8549,-0.406,0.417,100,71,CA,15
96,COELHO,14613,-0.387,0.338,100,71,CA,15
97,COELHO,14613,-0.387,0.338,100,71,CA,15
98,COELHO,14613,-0.387,0.338,100,71,CA,15
99,COELHO,14613,-0.387,0.338,100,71,CA,15
100,COELHO,14613,-0.387,0.338,100,71,CA,15
101,"Coelho, Anthony Lee [CA-15]",14613,-0.387,0.338,100,71,CA,15
101,"Condit, Gary A. [CA-15]",15635,-0.087,0.19,100,71,CA,15
102,"Condit, Gary A. [CA-15]",15635,-0.087,0.19,100,71,CA,15
103,"Mineta, Norman Y. [CA-15]",14257,-0.448,-0.021,100,71,CA,15
104,"Campbell, Tom [CA-15]",15600,0.255,-0.766,200,71,CA,15
104,"Mineta, Norman Y. [CA-15]",14257,-0.448,-0.021,100,71,CA,15
105,"Campbell, Tom [CA-15]",15600,0.255,-0.766,200,71,CA,15
106,"Campbell, Tom [CA-15]",15600,0.255,-0.766,200,71,CA,15
107,"Honda, Michael M. [CA-15]",20103,-0.489,-0.484,100,71,CA,15
108,"Honda, Michael M. [CA-15]",20103,-0.489,-0.484,100,71,CA,15
93,SISK,8549,-0.406,0.417,100,71,CA,16
94,TALCOTT,10631,0.263,-0.183,200,71,CA,16
95,PANETTA,14444,-0.258,-0.189,100,71,CA,16
96,PANETTA,14444,-0.258,-0.189,100,71,CA,16
97,PANETTA,14444,-0.258,-0.189,100,71,CA,16
98,PANETTA,14444,-0.258,-0.189,100,71,CA,16
99,PANETTA,14444,-0.258,-0.189,100,71,CA,16
100,PANETTA,14444,-0.258,-0.189,100,71,CA,16
101,"Panetta, Leon [CA-16]",14444,-0.258,-0.189,100,71,CA,16
102,"Panetta, Leon [CA-16]",14444,-0.258,-0.189,100,71,CA,16
103,"Edwards, Don [CA-16]",10583,-0.6,-0.333,100,71,CA,16
104,"Lofgren, Zoe [CA-16]",29504,-0.379,-0.603,100,71,CA,16
105,"Lofgren, Zoe [CA-16]",29504,-0.379,-0.603,100,71,CA,16
106,"Lofgren, Zoe [CA-16]",29504,-0.379,-0.603,100,71,CA,16
107,"Lofgren, Zoe [CA-16]",29504,-0.379,-0.603,100,71,CA,16
108,"Lofgren, Zoe [CA-16]",29504,-0.379,-0.603,100,71,CA,16
93,MCCLOSKEY,11063,0.032,-0.616,200,71,CA,17
94,KREBS,14246,-0.257,-0.104,100,71,CA,17
95,KREBS,14246,-0.257,-0.104,100,71,CA,17
96,PASHAYAN,14652,0.269,-0.198,200,71,CA,17
97,PASHAYAN,14652,0.269,-0.198,200,71,CA,17
98,PASHAYAN,14652,0.269,-0.198,200,71,CA,17
99,PASHAYAN,14652,0.269,-0.198,200,71,CA,17
100,PASHAYAN,14652,0.269,-0.198,200,71,CA,17
101,"Pashayan, Charles, Jr. [CA-17]",14652,0.269,-0.198,200,71,CA,17
102,"Dooley, Calvin M. [CA-17]",29105,-0.158,0.002,100,71,CA,17
103,"Farr, Sam [CA-17]",29313,-0.412,-0.323,100,71,CA,17
103,"Panetta, Leon [CA-17]",14444,,,100,71,CA,17
104,"Farr, Sam [CA-17]",29313,-0.412,-0.323,100,71,CA,17
105,"Farr, Sam [CA-17]",29313,-0.412,-0.323,100,71,CA,17
106,"Farr, Sam [CA-17]",29313,-0.412,-0.323,100,71,CA,17
107,"Farr, Sam [CA-17]",29313,-0.412,-0.323,100,71,CA,17
108,"Farr, Sam [CA-17]",29313,-0.412,-0.323,100,71,CA,17
93,MATHIAS,11031,0.127,-0.099,200,71,CA,18
94,KETCHUM,14028,0.354,0.151,200,71,CA,18
95,KETCHUM,14028,0.354,0.151,200,71,CA,18
96,THOMAS,14669,0.355,-0.371,200,71,CA,18
97,THOMAS,14669,0.355,-0.371,200,71,CA,18
98,"LEHMAN, R.",15032,-0.283,0.036,100,71,CA,18
99,"LEHMAN, R.",15032,-0.283,0.036,100,71,CA,18
100,"LEHMAN, R.",15032,-0.283,0.036,100,71,CA,18
101,"Lehman, Richard H. [CA-18]",15032,-0.283,0.036,100,71,CA,18
102,"Lehman, Richard H. [CA-18]",15032,-0.283,0.036,100,71,CA,18
103,"Condit, Gary A. [CA-18]",15635,-0.087,0.19,100,71,CA,18
104,"Condit, Gary A. [CA-18]",15635,-0.087,0.19,100,71,CA,18
105,"Condit, Gary A. [CA-18]",15635,-0.087,0.19,100,71,CA,18
106,"Condit, Gary A. [CA-18]",15635,-0.087,0.19,100,71,CA,18
107,"Condit, Gary A. [CA-18]",15635,-0.087,0.19,100,71,CA,18
108,"Cardoza, Dennis A. [CA-18]",20306,-0.171,0.12,100,71,CA,18
93,HOLIFIELD,4514,-0.46,0.122,100,71,CA,19
94,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
95,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
96,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
97,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
98,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
99,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
100,LAGOMARSINO,14071,0.359,-0.275,200,71,CA,19
101,"Lagomarsino, Robert J. [CA-19]",14071,0.359,-0.275,200,71,CA,19
102,"Lagomarsino, Robert J. [CA-19]",14071,0.359,-0.275,200,71,CA,19
103,"Lehman, Richard H. [CA-19]",15032,-0.283,0.036,100,71,CA,19
104,"Radanovich, George P. [CA-19]",29505,0.454,-0.105,200,71,CA,19
105,"Radanovich, George P. [CA-19]",29505,0.454,-0.105,200,71,CA,19
106,"Radanovich, George P. [CA-19]",29505,0.454,-0.105,200,71,CA,19
107,"Radanovich, George P. [CA-19]",29505,0.454,-0.105,200,71,CA,19
108,"Radanovich, George P. [CA-19]",29505,0.454,-0.105,200,71,CA,19
93,MOORHEAD (CALIF.),14040,0.442,-0.133,200,71,CA,20
94,GOLDWATER,12037,0.351,-0.088,200,71,CA,20
95,GOLDWATER,12037,0.351,-0.088,200,71,CA,20
96,GOLDWATER,12037,0.351,-0.088,200,71,CA,20
97,GOLDWATER,12037,0.351,-0.088,200,71,CA,20
98,"THOMAS, W.",14669,0.355,-0.371,200,71,CA,20
99,"THOMAS, W.",14669,0.355,-0.371,200,71,CA,20
100,"THOMAS, W.",14669,0.355,-0.371,200,71,CA,20
101,"Thomas, William M. [CA-20]",14669,0.355,-0.371,200,71,CA,20
102,"Thomas, William M. [CA-20]",14669,0.355,-0.371,200,71,CA,20
103,"Dooley, Calvin M. [CA-20]",29105,-0.158,0.002,100,71,CA,20
104,"Dooley, Calvin M. [CA-20]",29105,-0.158,0.002,100,71,CA,20
105,"Dooley, Calvin M. [CA-20]",29105,-0.158,0.002,100,71,CA,20
106,"Dooley, Calvin M. [CA-20]",29105,-0.158,0.002,100,71,CA,20
107,"Dooley, Calvin M. [CA-20]",29105,-0.158,0.002,100,71,CA,20
108,"Dooley, Calvin M. [CA-20]",29105,-0.158,0.002,100,71,CA,20
93,HAWKINS,10595,-0.566,-0.252,100,71,CA,21
94,CORMAN,10511,-0.493,0.053,100,71,CA,21
95,CORMAN,10511,-0.493,0.053,100,71,CA,21
96,CORMAN,10511,-0.493,0.053,100,71,CA,21
97,FIEDLER,14821,0.311,-0.201,200,71,CA,21
98,FIEDLER,14821,0.311,-0.201,200,71,CA,21
99,FIEDLER,14821,0.311,-0.201,200,71,CA,21
100,GALLEGLY,15413,0.354,-0.247,200,71,CA,21
101,"Gallegly, Elton [CA-21]",15413,0.354,-0.247,200,71,CA,21
102,"Gallegly, Elton [CA-21]",15413,0.354,-0.247,200,71,CA,21
103,"Thomas, William M. [CA-21]",14669,0.355,-0.371,200,71,CA,21
104,"Thomas, William M. [CA-21]",14669,0.355,-0.371,200,71,CA,21
105,"Thomas, William M. [CA-21]",14669,0.355,-0.371,200,71,CA,21
106,"Thomas, William M. [CA-21]",14669,0.355,-0.371,200,71,CA,21
107,"Thomas, William M. [CA-21]",14669,0.355,-0.371,200,71,CA,21
108,"Nunes, Devin [CA-21]",20307,0.394,-0.336,200,71,CA,21
93,CORMAN,10511,-0.493,0.053,100,71,CA,22
94,MOORHEAD (CALIF.),14040,0.442,-0.133,200,71,CA,22
95,MOORHEAD (CALIF.),14040,0.442,-0.133,200,71,CA,22
96,"MOORHEAD, C.",14040,0.442,-0.133,200,71,CA,22
97,"MOORHEAD, C.",14040,0.442,-0.133,200,71,CA,22
98,"MOORHEAD, C.",14040,0.442,-0.133,200,71,CA,22
99,"MOORHEAD, C.",14040,0.442,-0.133,200,71,CA,22
100,"MOORHEAD, C.",14040,0.442,-0.133,200,71,CA,22
101,"Moorhead, Carlos J. [CA-22]",14040,0.442,-0.133,200,71,CA,22
102,"Moorhead, Carlos J. [CA-22]",14040,0.442,-0.133,200,71,CA,22
103,"Huffington, Michael [CA-22]",29314,0.309,-0.56,200,71,CA,22
104,"Seastrand, Andrea H. [CA-22]",29506,0.483,-0.197,200,71,CA,22
106,"Capps, Lois [CA-22]",29774,-0.309,-0.279,100,71,CA,22
107,"Capps, Lois [CA-22]",29774,-0.309,-0.279,100,71,CA,22
108,"Thomas, William M. [CA-22]",14669,0.355,-0.371,200,71,CA,22
93,DEL CLAWSON,10580,0.435,0.045,200,71,CA,23
94,REES,10790,-0.534,-0.306,100,71,CA,23
95,BEILENSON,14405,-0.441,-0.483,100,71,CA,23
96,BEILENSON,14405,-0.441,-0.483,100,71,CA,23
97,BEILENSON,14405,-0.441,-0.483,100,71,CA,23
98,BEILENSON,14405,-0.441,-0.483,100,71,CA,23
99,BEILENSON,14405,-0.441,-0.483,100,71,CA,23
100,BEILENSON,14405,-0.441,-0.483,100,71,CA,23
101,"Beilenson, Anthony C. [CA-23]",14405,-0.441,-0.483,100,71,CA,23
102,"Beilenson, Anthony C. [CA-23]",14405,-0.441,-0.483,100,71,CA,23
103,"Gallegly, Elton [CA-23]",15413,0.354,-0.247,200,71,CA,23
104,"Gallegly, Elton [CA-23]",15413,0.354,-0.247,200,71,CA,23
105,"Gallegly, Elton [CA-23]",15413,0.354,-0.247,200,71,CA,23
106,"Gallegly, Elton [CA-23]",15413,0.354,-0.247,200,71,CA,23
107,"Gallegly, Elton [CA-23]",15413,0.354,-0.247,200,71,CA,23
93,ROUSSELOT,10553,0.585,0.09,200,71,CA,24
94,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
95,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
96,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
97,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
98,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
99,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
100,WAXMAN,14280,-0.454,-0.375,100,71,CA,24
101,"Waxman, Henry A. [CA-24]",14280,-0.454,-0.375,100,71,CA,24
102,"Waxman, Henry A. [CA-24]",14280,-0.454,-0.375,100,71,CA,24
103,"Beilenson, Anthony C. [CA-24]",14405,-0.441,-0.483,100,71,CA,24
104,"Beilenson, Anthony C. [CA-24]",14405,-0.441,-0.483,100,71,CA,24
105,"Sherman, Brad [CA-24]",29707,-0.299,-0.25,100,71,CA,24
106,"Sherman, Brad [CA-24]",29707,-0.299,-0.25,100,71,CA,24
107,"Sherman, Brad [CA-24]",29707,-0.299,-0.25,100,71,CA,24
108,"Gallegly, Elton [CA-24]",15413,0.354,-0.247,200,71,CA,24
93,WIGGINS,11055,0.335,-0.352,200,71,CA,25
94,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
95,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
96,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
97,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
98,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
99,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
100,ROYBAL,10621,-0.591,-0.157,100,71,CA,25
101,"Roybal, Edward R. [CA-25]",10621,-0.591,-0.157,100,71,CA,25
102,"Roybal, Edward R. [CA-25]",10621,-0.591,-0.157,100,71,CA,25
103,"McKeon, Howard P. (Buck) [CA-25]",29315,0.387,-0.141,200,71,CA,25
104,"McKeon, Howard P. (Buck) [CA-25]",29315,0.387,-0.141,200,71,CA,25
105,"McKeon, Howard P. (Buck) [CA-25]",29315,0.387,-0.141,200,71,CA,25
106,"McKeon, Howard P. (Buck) [CA-25]",29315,0.387,-0.141,200,71,CA,25
107,"McKeon, Howard P. (Buck) [CA-25]",29315,0.387,-0.141,200,71,CA,25
108,"McKeon, Howard P. (Buck) [CA-25]",29315,0.387,-0.141,200,71,CA,25
93,REES,10790,-0.534,-0.306,100,71,CA,26
94,ROUSSELOT,10553,0.585,0.09,200,71,CA,26
95,ROUSSELOT,10553,0.585,0.09,200,71,CA,26
96,ROUSSELOT,10553,0.585,0.09,200,71,CA,26
97,ROUSSELOT,10553,0.585,0.09,200,71,CA,26
98,BERMAN,15005,-0.395,-0.353,100,71,CA,26
99,BERMAN,15005,-0.395,-0.353,100,71,CA,26
100,BERMAN,15005,-0.395,-0.353,100,71,CA,26
101,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
102,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
103,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
104,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
105,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
106,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
107,"Berman, Howard L. [CA-26]",15005,-0.395,-0.353,100,71,CA,26
108,"Dreier, David [CA-26]",14813,0.477,-0.258,200,71,CA,26
93,GOLDWATER,12037,0.351,-0.088,200,71,CA,27
94,BELL,10505,0.169,-0.425,200,71,CA,27
95,DORNAN,14414,0.471,-0.131,200,71,CA,27
96,DORNAN,14414,0.471,-0.131,200,71,CA,27
97,DORNAN,14414,0.471,-0.131,200,71,CA,27
98,LEVINE,15034,-0.419,-0.144,100,71,CA,27
99,LEVINE,15034,-0.419,-0.144,100,71,CA,27
100,LEVINE,15034,-0.419,-0.144,100,71,CA,27
101,"Levine, Mel [CA-27]",15034,-0.419,-0.144,100,71,CA,27
102,"Levine, Mel [CA-27]",15034,-0.419,-0.144,100,71,CA,27
103,"Moorhead, Carlos J. [CA-27]",14040,0.442,-0.133,200,71,CA,27
104,"Moorhead, Carlos J. [CA-27]",14040,0.442,-0.133,200,71,CA,27
105,"Rogan, James E. [CA-27]",29708,0.442,-0.253,200,71,CA,27
106,"Rogan, James E. [CA-27]",29708,0.442,-0.253,200,71,CA,27
107,"Schiff, Adam B. [CA-27]",20104,-0.28,-0.261,100,71,CA,27
108,"Sherman, Brad [CA-27]",29707,-0.299,-0.25,100,71,CA,27
93,BELL,10505,0.169,-0.425,200,71,CA,28
94,BURKE (CALIF.),14008,-0.55,-0.14,100,71,CA,28
95,BURKE (CALIF.),14008,-0.55,-0.14,100,71,CA,28
96,DIXON,14620,-0.446,-0.047,100,71,CA,28
97,DIXON,14620,-0.446,-0.047,100,71,CA,28
98,DIXON,14620,-0.446,-0.047,100,71,CA,28
99,DIXON,14620,-0.446,-0.047,100,71,CA,28
100,DIXON,14620,-0.446,-0.047,100,71,CA,28
101,"Dixon, Julian C. [CA-28]",14620,-0.446,-0.047,100,71,CA,28
102,"Dixon, Julian C. [CA-28]",14620,-0.446,-0.047,100,71,CA,28
103,"Dreier, David [CA-28]",14813,0.477,-0.258,200,71,CA,28
104,"Dreier, David [CA-28]",14813,0.477,-0.258,200,71,CA,28
105,"Dreier, David [CA-28]",14813,0.477,-0.258,200,71,CA,28
106,"Dreier, David [CA-28]",14813,0.477,-0.258,200,71,CA,28
107,"Dreier, David [CA-28]",14813,0.477,-0.258,200,71,CA,28
108,"Berman, Howard L. [CA-28]",15005,-0.395,-0.353,100,71,CA,28
93,DANIELSON,13010,-0.416,0.197,100,71,CA,29
94,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
95,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
96,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
97,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
98,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
99,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
100,HAWKINS,10595,-0.566,-0.252,100,71,CA,29
101,"Hawkins, Augustus F. [CA-29]",10595,-0.566,-0.252,100,71,CA,29
102,"Waters, Maxine [CA-29]",29106,-0.61,-0.114,100,71,CA,29
103,"Waxman, Henry A. [CA-29]",14280,-0.454,-0.375,100,71,CA,29
104,"Waxman, Henry A. [CA-29]",14280,-0.454,-0.375,100,71,CA,29
105,"Waxman, Henry A. [CA-29]",14280,-0.454,-0.375,100,71,CA,29
106,"Waxman, Henry A. [CA-29]",14280,-0.454,-0.375,100,71,CA,29
107,"Waxman, Henry A. [CA-29]",14280,-0.454,-0.375,100,71,CA,29
108,"Schiff, Adam B. [CA-29]",20104,-0.28,-0.261,100,71,CA,29
93,ROYBAL,10621,-0.591,-0.157,100,71,CA,30
94,DANIELSON,13010,-0.416,0.197,100,71,CA,30
95,DANIELSON,13010,-0.416,0.197,100,71,CA,30
96,DANIELSON,13010,-0.416,0.197,100,71,CA,30
97,DANIELSON,13010,-0.416,0.197,100,71,CA,30
97,MARTINEZ,14879,-0.331,0.12,100,71,CA,30
98,MARTINEZ,14879,-0.331,0.12,100,71,CA,30
99,MARTINEZ,14879,-0.331,0.12,100,71,CA,30
100,MARTINEZ,14879,-0.331,0.12,100,71,CA,30
101,"Martinez, Matthew G. [CA-30]",14879,-0.331,0.12,100,71,CA,30
102,"Martinez, Matthew G. [CA-30]",14879,-0.331,0.12,100,71,CA,30
103,"Becerra, Xavier [CA-30]",29316,-0.483,-0.34,100,71,CA,30
104,"Becerra, Xavier [CA-30]",29316,-0.483,-0.34,100,71,CA,30
105,"Becerra, Xavier [CA-30]",29316,-0.483,-0.34,100,71,CA,30
106,"Becerra, Xavier [CA-30]",29316,-0.483,-0.34,100,71,CA,30
107,"Becerra, Xavier [CA-30]",29316,-0.483,-0.34,100,71,CA,30
108,"Waxman, Henry A. [CA-30]",14280,-0.454,-0.375,100,71,CA,30
93,Charles H. Wilson,10640,-0.348,0.297,100,71,CA,31
94,"WILSON, CHARLES H.",10640,-0.348,0.297,100,71,CA,31
95,"WILSON, CHARLES H.",10640,-0.348,0.297,100,71,CA,31
96,"WILSON, C. H.",10640,-0.348,0.297,100,71,CA,31
97,DYMALLY,14816,-0.621,-0.102,100,71,CA,31
98,DYMALLY,14816,-0.621,-0.102,100,71,CA,31
99,DYMALLY,14816,-0.621,-0.102,100,71,CA,31
100,DYMALLY,14816,-0.621,-0.102,100,71,CA,31
101,"Dymally, Mervyn M. [CA-31]",14816,-0.621,-0.102,100,71,CA,31
102,"Dymally, Mervyn M. [CA-31]",14816,-0.621,-0.102,100,71,CA,31
103,"Martinez, Matthew G. [CA-31]",14879,-0.331,0.12,100,71,CA,31
104,"Martinez, Matthew G. [CA-31]",14879,-0.331,0.12,100,71,CA,31
105,"Martinez, Matthew G. [CA-31]",14879,-0.331,0.12,100,71,CA,31
106,"Martinez, Matthew G. [CA-31]",14879,-0.331,0.12,100,71,CA,31
107,"Solis, Hilda L. [CA-31]",20105,-0.47,-0.323,100,71,CA,31
108,"Becerra, Xavier [CA-31]",29316,-0.483,-0.34,100,71,CA,31
