Congress,Committee Code,ID #,Name,Maj/Min,Rank Within Party,Party Code,Date of Appointment,Date of Termination,,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State Code,District,State Name,Notes,,,,
103,336,10791,"Pryor, David",1,7,100,1/7/93,1/3/95,,0,11,2,1,1,S. Res. 5,Finance,42,82,AR,,,,,
103,336,11043,"Riegle, Donald W., Jr.",1,8,100,1/7/93,1/3/95,,0,7,2,1,0,S. Res. 5,Finance,23,81,MI,,,,,
103,336,14922,"Rockefeller, John D., IV",1,9,100,1/7/93,1/3/95,,0,7,2,1,1,S. Res. 5,Finance,56,82,WV,,,,,
103,336,14617,"Daschle, Thomas A.",1,10,100,1/7/93,1/3/95,,0,7,3,1,1,S. Res. 5,Finance,37,83,SD,,,,,
103,336,13056,"Breaux, John B.",1,11,100,1/7/93,1/3/95,,0,3,2,1,1,S. Res. 5,Finance,45,83,LA,,,,,
103,336,12107,"Packwood, Bob",2,1,200,1/7/93,1/3/95,,21,21,2,1,1,S. Res. 7,Finance,72,83,OR,,,,,
103,336,10513,"Dole, Robert",2,2,200,1/7/93,1/3/95,,0,21,2,1,1,S. Res. 7,Finance,32,83,KS,,,,,
103,336,11044,"Roth, William V., Jr.",2,3,200,1/7/93,1/3/95,,0,21,2,1,1,S. Res. 7,Finance,11,81,DE,,,,,
103,336,14501,"Danforth, John C.",2,4,200,1/7/93,1/3/95,,0,17,2,1,0,S. Res. 7,Finance,34,81,MO,,,,,
103,336,14500,"Chafee, John H.",2,5,200,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 7,Finance,5,81,RI,,,,,
103,336,14703,"Durenberger, Dave",2,6,200,1/7/93,1/3/95,,0,15,2,1,0,S. Res. 7,Finance,33,81,MN,,,,,
103,336,14226,"Grassley, Charles E.",2,7,200,1/7/93,1/3/95,,0,3,4,1,1,S. Res. 7,Finance,31,83,IA,,,,,
103,336,14503,"Hatch, Orrin G.",2,8,200,1/7/93,1/3/95,,0,3,2,1,1,S. Res. 7,Finance,67,81,UT,,,,,
103,336,14511,"Wallop, Malcolm",2,9,200,1/7/93,1/3/95,,0,1,2,1,0,S. Res. 7,Finance,68,81,WY,,,,,
103,336,15502,"Conrad, Kent",6,1,100,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 15,Finance,36,81,ND,Appointed to Finance in lieu of Energy and Nat. Resources,,,,
103,338,10818,"Pell, Claiborne",1,1,100,1/7/93,1/3/95,,11,29,2,1,1,S. Res. 5,Foreign Relations,5,82,RI,,,,,
103,338,14101,"Biden, Joseph R., Jr.",1,2,100,1/7/93,1/3/95,,0,19,2,1,1,S. Res. 5,Foreign Relations,11,82,DE,,,,,
103,338,13039,"Sarbanes, Paul S.",1,3,100,1/7/93,1/3/95,,0,16,2,1,1,S. Res. 5,Foreign Relations,52,81,MD,,,,,
103,338,14213,"Dodd, Christopher, J",1,4,100,1/7/93,1/3/95,,0,13,2,1,1,S. Res. 5,Foreign Relations,1,83,CT,,,,,
103,338,14920,"Kerry, John F.",1,5,100,1/7/93,1/3/95,,0,8,2,1,1,S. Res. 5,Foreign Relations,3,82,MA,,,,,
103,338,14275,"Simon, Paul",1,6,100,1/7/93,1/3/95,,0,7,2,1,2,S. Res. 5,Foreign Relations,21,82,IL,,,,,
103,338,14508,"Moynihan, Daniel P.",1,7,100,1/7/93,1/3/95,,0,7,2,1,2,S. Res. 5,Foreign Relations,13,81,NY,,,,,
103,338,15705,"Robb, Charles S.",1,8,100,1/7/93,1/3/95,,0,5,2,1,1,S. Res. 5,Foreign Relations,40,81,VA,,,,,
103,338,49104,"Wofford, Harris",1,9,100,1/7/93,1/3/95,,0,2,2,1,0,S. Res. 5,Foreign Relations,14,81,PA,,,,,
103,338,49309,"Feingold, Russel D.",1,10,100,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 5,Foreign Relations,25,83,WI,,,,,
103,338,49305,"Mathews, Harlan",1,11,100,1/7/93,12/1/94,,0,1,2,8,0,S. Res. 5,Foreign Relations,54,82,TN,Replaced in Senate by Thompson,,,,
103,338,14105,"Helms, Jesse",2,1,200,1/7/93,1/3/95,,21,15,2,1,1,S. Res. 7,Foreign Relations,47,82,NC,,,,,
103,338,14506,"Lugar, Richard G.",2,2,200,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 7,Foreign Relations,22,81,IN,,,,,
103,338,14708,"Kassebaum, Nancy Landon",2,3,200,1/7/93,1/3/95,,0,13,2,1,1,S. Res. 7,Foreign Relations,32,82,KS,,,,,
103,338,14268,"Pressler, Larry",2,4,200,1/7/93,1/3/95,,0,13,2,1,2,S. Res. 7,Foreign Relations,37,82,SD,,,,,
103,338,14907,"Murkowski, Frank H.",2,5,200,1/7/93,1/3/95,,0,11,2,1,2,S. Res. 7,Foreign Relations,81,83,AK,,,,,
103,338,14803,"Brown, Hank",2,6,200,1/7/93,1/3/95,,0,3,2,1,1,S. Res. 7,Foreign Relations,62,82,CO,,,,,
103,338,14240,"Jeffords, James M.",2,7,200,1/7/93,1/3/95,,0,3,2,1,2,S. Res. 7,Foreign Relations,6,81,VT,,,,,
103,338,49301,"Coverdell, Paul",2,8,200,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 7,Foreign Relations,44,83,GA,,,,,
103,338,49306,"Hutchison, Kay Bailey",5,9,200,7/1/93,1/3/95,,0,1,2,1,2,S. Res. 131,Foreign Relations,49,81,TX,,,,,
103,344,14304,"Glenn, John",1,1,100,1/7/93,1/3/95,,11,19,2,1,1,S. Res. 5,Governmental Affairs,24,83,OH,,,,,
103,344,14108,"Nunn, Sam",1,2,100,1/7/93,1/3/95,,0,21,2,1,1,S. Res. 5,Governmental Affairs,44,82,GA,,,,,
103,344,14709,"Levin, Carl",1,3,100,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 5,Governmental Affairs,23,82,MI,,,,,
103,344,14509,"Sasser, Jim",1,4,100,1/7/93,1/3/95,,0,7,4,1,0,S. Res. 5,Governmental Affairs,54,81,TN,,,,,
103,344,10791,"Pryor, David",1,5,100,1/7/93,1/3/95,,0,7,5,1,1,S. Res. 5,Governmental Affairs,42,82,AR,,,,,
103,344,15704,"Lieberman, Joseph I.",1,6,100,1/7/93,1/3/95,,0,5,2,1,1,S. Res. 5,Governmental Affairs,1,81,CT,,,,,
103,344,14400,"Akaka, Daniel K.",1,7,100,1/7/93,1/3/95,,0,3,2,1,1,S. Res. 5,Governmental Affairs,82,81,HI,,,,,
103,344,14812,"Dorgan, Byron",1,8,100,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 5,Governmental Affairs,36,83,ND,,,,,
103,344,11044,"Roth, William V., Jr.",2,1,200,1/7/93,1/3/95,,21,23,3,1,1,S. Res. 7,Governmental Affairs,11,81,DE,,,,,
103,344,12109,"Stevens, Ted",2,2,200,1/7/93,1/3/95,,0,25,3,1,1,S. Res. 7,Governmental Affairs,81,82,AK,,,,,
103,344,14010,"Cohen, William S.",2,3,200,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 7,Governmental Affairs,2,82,ME,,,,,
103,344,14009,"Cochran, Thad",2,4,200,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 7,Governmental Affairs,46,82,MS,,,,,
103,344,15039,"McCain, John",2,5,200,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 7,Governmental Affairs,61,83,AZ,,,,,
103,344,49307,"Bennet, Robert F.",5,6,200,9/30/93,1/3/95,,0,1,3,1,2,S. Res. 147,Governmental Affairs,67,83,UT,,,,,
103,358,14101,"Biden, Joseph R., Jr.",1,1,100,1/7/93,1/3/95,,11,16,2,1,1,S. Res. 5,Judiciary,11,82,DE,,,,,
103,358,10808,"Kennedy, Edward M.",1,2,100,1/7/93,1/3/95,,0,30,2,1,1,S. Res. 5,Judiciary,3,81,MA,,,,,
103,358,14073,"Metzenbaum, Howard M.",1,3,100,1/7/93,1/3/95,,0,16,2,1,0,S. Res. 5,Judiciary,24,81,OH,,,,,
103,358,14502,"DeConcini, Dennis",1,4,100,1/7/93,1/3/95,,0,16,2,1,0,S. Res. 5,Judiciary,61,81,AZ,,,,,
103,358,14307,"Leahy, Patrick J.",1,5,100,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 5,Judiciary,6,83,VT,,,,,
103,358,14705,"Heflin, Howell",1,6,100,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 5,Judiciary,41,82,AL,,,,,
103,358,14275,"Simon, Paul",1,7,100,1/7/93,1/3/95,,0,8,2,1,1,S. Res. 5,Judiciary,21,82,IL,,,,,
103,358,15703,"Kohl, Herbert H.",1,8,100,1/7/93,1/3/95,,0,5,2,1,1,S. Res. 5,Judiciary,25,81,WI,,,,,
103,358,49300,"Feinstein, Dianne",1,9,100,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 5,Judiciary,71,81,CA,,,,,
103,358,49303,"Moseley-Braun, Carol",1,10,100,1/7/93,1/3/95,,0,1,2,1,2,S. Res. 5,Judiciary,21,83,IL,,,,,
103,358,14503,"Hatch, Orrin G.",2,1,200,1/7/93,1/3/95,,21,17,2,1,1,S. Res. 7,Judiciary,67,81,UT,,,,,
103,358,9369,"Thurmond, Strom",2,2,200,1/7/93,1/3/95,,0,27,2,1,1,S. Res. 7,Judiciary,48,82,SC,,,,,
103,358,14710,"Simpson, Alan K.",2,3,200,1/7/93,1/3/95,,0,15,2,1,1,S. Res. 7,Judiciary,68,82,WY,,,,,
103,358,14226,"Grassley, Charles E.",2,4,200,1/7/93,1/3/95,,0,13,2,1,1,S. Res. 7,Judiciary,31,83,IA,,,,,
103,358,14910,"Specter, Arlen",2,5,200,1/7/93,1/3/95,,0,13,2,1,1,S. Res. 7,Judiciary,14,83,PA,,,,,
103,358,14803,"Brown, Hank",2,6,200,1/7/93,1/3/95,,0,3,2,1,1,S. Res. 7,Judiciary,62,82,CO,,,,,
103,358,14010,"Cohen, William S.",2,7,200,1/7/93,1/3/95,,0,1,2,1,2,S. Res. 7,Judiciary,2,82,ME,,,,,
103,358,14268,"Pressler, Larry",2,8,200,1/7/93,1/3/95,,0,1,2,1,2,S. Res. 7,Judiciary,37,82,SD,,,,,
103,362,10808,"Kennedy, Edward M.",1,1,100,1/7/93,1/3/95,,11,30,2,1,1,S. Res. 5,Labor and Human Resources,3,81,MA,,,,,
103,362,10818,"Pell, Claiborne",1,2,100,1/7/93,1/3/95,,0,33,2,1,1,S. Res. 5,Labor and Human Resources,5,82,RI,,,,,
103,362,14073,"Metzenbaum, Howard M.",1,3,100,1/7/93,1/3/95,,0,15,2,1,0,S. Res. 5,Labor and Human Resources,24,81,OH,,,,,
103,362,14213,"Dodd, Christopher, J",1,4,100,1/7/93,1/3/95,,0,9,2,1,1,S. Res. 5,Labor and Human Resources,1,83,CT,,,,,
103,362,14275,"Simon, Paul",1,5,100,1/7/93,1/3/95,,0,8,2,1,1,S. Res. 5,Labor and Human Resources,21,82,IL,,,,,
103,362,14230,"Harkin, Tom",1,6,100,1/7/93,1/3/95,,0,7,2,1,1,S. Res. 5,Labor and Human Resources,31,82,IA,,,,,
103,362,14440,"Mikulski, Barbara A.",1,7,100,1/7/93,1/3/95,,0,7,2,1,1,S. Res. 5,Labor and Human Resources,52,83,MD,,,,,
103,362,14912,"Bingaman, Jeff",1,8,100,1/7/93,1/3/95,,0,3,3,1,1,S. Res. 5,Labor and Human Resources,66,81,NM,,,,,
103,362,49101,"Wellstone, Paul David",1,9,100,1/7/93,1/3/95,,0,3,2,1,1,S. Res. 5,Labor and Human Resources,33,82,MN,,,,,
103,362,49104,"Wofford, Harris",1,10,100,1/7/93,1/3/95,,0,1,2,1,0,S. Res. 5,Labor and Human Resources,14,81,PA,,,,,
103,362,14708,"Kassebaum, Nancy Landon",2,1,200,1/7/93,1/3/95,,21,5,2,1,1,S. Res. 7,Labor and Human Resources,32,82,KS,,,,,
103,362,14240,"Jeffords, James M.",2,2,200,1/7/93,1/3/95,,0,5,2,1,1,S. Res. 7,Labor and Human Resources,6,81,VT,,,,,
103,362,14806,"Coats, Dan",2,3,200,1/7/93,1/3/95,,0,5,2,1,1,S. Res. 7,Labor and Human Resources,22,83,IN,,,,,
103,362,14826,"Gregg, Judd",2,4,200,1/7/93,1/3/95,,0,1,2,1,1,S. Res. 7,Labor and Human Resources,4,83,NH,,,,,
103,362,9369,"Thurmond, Strom",2,5,200,1/7/93,1/3/95,,0,9,4,1,0,S. Res. 7,Labor and Human Resources,48,82,SC,,,,,
103,362,14503,"Hatch, Orrin G.",2,6,200,1/7/93,1/3/95,,0,21,3,1,2,S. Res. 7,Labor and Human Resources,67,81,UT,,,,,
103,362,14703,"Durenberger, Dave",2,7,200,1/7/93,1/3/95,,0,5,2,1,0,S. Res. 7,Labor and Human Resources,33,81,MN,,,,,
103,380,14302,"Ford, Wendell H.",1,1,100,1/21/93,1/3/95,,11,15,2,1,1,S. Res. 19,Rules and Administration,51,83,KY,,,,,
103,380,10818,"Pell, Claiborne",1,2,100,1/21/93,1/3/95,,0,33,2,1,1,S. Res. 19,Rules and Administration,5,82,RI,,,,,
103,380,1366,"Byrd, Robert C.",1,3,100,1/21/93,1/3/95,,0,31,2,1,1,S. Res. 19,Rules and Administration,56,81,WV,,,,,
103,380,4812,"Inouye, Daniel K.",1,4,100,1/21/93,1/3/95,,0,11,2,1,1,S. Res. 19,Rules and Administration,82,83,HI,,,,,
103,380,14502,"DeConcini, Dennis",1,5,100,1/21/93,1/3/95,,0,11,4,1,0,S. Res. 19,Rules and Administration,61,81,AZ,,,,,
103,380,14508,"Moynihan, Daniel P.",1,6,100,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 19,Rules and Administration,13,81,NY,,,,,
103,380,14213,"Dodd, Christopher, J",1,7,100,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 19,Rules and Administration,1,83,CT,,,,,
103,380,49300,"Feinstein, Dianne",1,8,100,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 19,Rules and Administration,71,81,CA,,,,,
103,380,49305,"Mathews, Harlan",1,9,100,1/21/93,12/1/94,,0,1,2,8,0,S. Res. 19,Rules and Administration,54,82,TN,Replaced in Senate by Thompson,,,,
103,380,12109,"Stevens, Ted",2,1,200,1/21/93,1/3/95,,21,9,4,1,1,S. Res. 22,Rules and Administration,81,82,AK,,,,,
103,380,11203,"Hatfield, Mark O.",2,2,200,1/21/93,1/3/95,,0,21,2,1,1,S. Res. 22,Rules and Administration,72,82,OR,,,,,
103,380,14105,"Helms, Jesse",2,3,200,1/21/93,1/3/95,,0,13,2,1,1,S. Res. 22,Rules and Administration,47,82,NC,,,,,
103,380,14712,"Warner, John W.",2,4,200,1/21/93,1/3/95,,0,3,4,1,1,S. Res. 22,Rules and Administration,40,82,VA,,,,,
103,380,10513,"Dole, Robert",2,5,200,1/21/93,1/3/95,,0,13,2,1,1,S. Res. 22,Rules and Administration,32,83,KS,,,,,
103,380,14921,"McConnell, Mitch",2,6,200,1/21/93,1/3/95,,0,5,2,1,1,S. Res. 22,Rules and Administration,51,82,KY,,,,,
103,380,14009,"Cochran, Thad",2,7,200,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 22,Rules and Administration,46,82,MS,,,,,
103,384,14300,"Bumpers, Dale",1,1,100,1/21/93,1/3/95,,11,15,2,1,1,S. Res. 19,Small Business,42,83,AR,,,,,
103,384,14108,"Nunn, Sam",1,2,100,1/21/93,1/3/95,,0,21,2,1,1,S. Res. 19,Small Business,44,82,GA,,,,,
103,384,14709,"Levin, Carl",1,3,100,1/21/93,1/3/95,,0,15,2,1,1,S. Res. 19,Small Business,23,82,MI,,,,,
103,384,14230,"Harkin, Tom",1,4,100,1/21/93,1/3/95,,0,8,2,1,1,S. Res. 19,Small Business,31,82,IA,,,,,
103,384,14920,"Kerry, John F.",1,5,100,1/21/93,1/3/95,,0,8,2,1,1,S. Res. 19,Small Business,3,82,MA,,,,,
103,384,15704,"Lieberman, Joseph I.",1,6,100,1/21/93,1/3/95,,0,5,2,1,1,S. Res. 19,Small Business,1,81,CT,,,,,
103,384,49101,"Wellstone, Paul David",1,7,100,1/21/93,1/3/95,,0,3,2,1,1,S. Res. 19,Small Business,33,82,MN,,,,,
103,384,49104,"Wofford, Harris",1,8,100,1/21/93,1/3/95,,0,2,2,1,0,S. Res. 19,Small Business,14,81,PA,,,,,
103,384,14705,"Heflin, Howell",1,9,100,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 19,Small Business,41,82,AL,,,,,
103,384,14914,"Lautenberg, Frank R.",1,10,100,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 19,Small Business,12,81,NJ,,,,,
103,384,15703,"Kohl, Herbert H.",1,11,100,1/21/93,1/3/95,,0,1,2,1,2,S. Res. 19,Small Business,25,81,WI,,,,,
103,384,49303,"Moseley-Braun, Carol",1,12,100,1/21/93,1/3/95,,0,1,2,1,2,S. Res. 19,Small Business,21,83,IL,,,,,
103,384,14268,"Pressler, Larry",2,1,200,1/21/93,1/3/95,,21,11,4,1,1,S. Res. 22,Small Business,37,82,SD,,,,,
103,384,14511,"Wallop, Malcolm",2,2,200,1/21/93,1/3/95,,0,7,2,1,0,S. Res. 22,Small Business,68,81,WY,,,,,
103,384,15501,"Bond, Christopher S.",2,3,200,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 22,Small Business,34,83,MO,,,,,
103,384,15701,"Burns, Conrad",2,4,200,1/21/93,1/3/95,,0,5,2,1,1,S. Res. 22,Small Business,64,81,MT,,,,,
103,384,15037,"Mack, Connie",2,5,200,1/21/93,1/3/95,,0,3,2,1,1,S. Res. 22,Small Business,43,81,FL,,,,,
103,384,49301,"Coverdell, Paul",2,6,200,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 22,Small Business,44,83,GA,,,,,
103,384,49302,"Kempthorne, Dirk",2,7,200,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 22,Small Business,63,83,ID,,,,,
103,384,49307,"Bennet, Robert F.",2,8,200,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 22,Small Business,67,83,UT,,,,,
103,384,14500,"Chafee, John H.",2,9,200,1/21/93,1/3/95,,0,1,2,1,2,S. Res. 22,Small Business,5,81,RI,,,,,
103,384,49306,"Hutchison, Kay Bailey",5,10,200,7/1/93,1/3/95,,0,1,2,1,1,S. Res. 131,Small Business,49,81,TX,,,,,
103,388,14922,"Rockefeller, John D., IV",1,1,100,1/21/93,1/3/95,,11,9,2,1,1,S. Res. 19,Veterans' Affairs,56,82,WV,,,,,
103,388,14502,"DeConcini, Dennis",1,2,100,1/21/93,1/3/95,,0,13,2,1,0,S. Res. 19,Veterans' Affairs,61,81,AZ,,,,,
103,388,14713,"Mitchell, George J.",1,3,100,1/21/93,1/3/95,,0,11,2,1,0,S. Res. 19,Veterans' Affairs,2,81,ME,,,,,
103,388,15503,"Graham, Bob",1,4,100,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 19,Veterans' Affairs,43,83,FL,,,,,
103,388,14400,"Akaka, Daniel K.",1,5,100,1/21/93,1/3/95,,0,3,2,1,1,S. Res. 19,Veterans' Affairs,82,81,HI,,,,,
103,388,14617,"Daschle, Thomas A.",1,6,100,1/21/93,1/3/95,,0,3,2,1,2,S. Res. 19,Veterans' Affairs,37,83,SD,,,,,
103,388,15407,"Campbell, Ben Nighthorse",1,7,100,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 19,Veterans' Affairs,62,83,CO,,,,,
103,388,14907,"Murkowski, Frank H.",2,1,200,1/21/93,1/3/95,,21,13,2,1,1,S. Res. 22,Veterans' Affairs,81,83,AK,,,,,
103,388,14910,"Specter, Arlen",2,2,200,1/21/93,1/3/95,,0,13,2,1,1,S. Res. 22,Veterans' Affairs,14,83,PA,,,,,
103,388,14710,"Simpson, Alan K.",2,3,200,1/21/93,1/3/95,,0,15,2,1,1,S. Res. 22,Veterans' Affairs,68,82,WY,,,,,
103,388,9369,"Thurmond, Strom",2,4,200,1/21/93,1/3/95,,0,23,2,1,1,S. Res. 22,Veterans' Affairs,48,82,SC,,,,,
103,388,14240,"Jeffords, James M.",2,5,200,1/21/93,1/3/95,,0,5,2,1,1,S. Res. 22,Veterans' Affairs,6,81,VT,,,,,
103,419,10791,"Pryor, David",1,1,100,1/21/93,1/3/95,,11,15,2,1,1,S. Res. 19,Aging (Special Committee),42,82,AR,,,,,
103,419,14304,"Glenn, John",1,2,100,1/21/93,1/3/95,,0,16,2,1,1,S. Res. 19,Aging (Special Committee),24,83,OH,,,,,
103,419,14702,"Bradley, Bill",1,3,100,1/21/93,1/3/95,,0,15,2,1,1,S. Res. 19,Aging (Special Committee),12,82,NJ,,,,,
103,419,14107,"Johnston, J. Bennet",1,4,100,1/21/93,1/3/95,,0,9,2,1,1,S. Res. 19,Aging (Special Committee),45,82,LA,,,,,
103,419,13056,"Breaux, John B.",1,5,100,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 19,Aging (Special Committee),45,83,LA,,,,,
103,419,94659,"Shelby, Richard C.",1,6,100,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 19,Aging (Special Committee),41,83,AL,,,,,
103,419,15054,"Reid, Harry",1,7,100,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 19,Aging (Special Committee),65,83,NV,,,,,
103,419,15503,"Graham, Bob",1,8,100,1/21/93,1/3/95,,0,5,2,1,2,S. Res. 19,Aging (Special Committee),43,83,FL,,,,,
103,419,15703,"Kohl, Herbert H.",1,9,100,1/21/93,1/3/95,,0,5,2,1,1,S. Res. 19,Aging (Special Committee),25,81,WI,,,,,
103,419,49309,"Feingold, Russel D.",1,10,100,1/21/93,1/3/95,,0,1,2,1,1,S. Res. 19,Aging (Special Committee),25,83,WI,,,,,
103,419,14247,"Krueger, Bob",1,11,100,1/21/93,6/14/93,,0,1,2,9,0,S. Res. 19,Aging (Special Committee),49,81,TX,Replaces resigning Bentsen in Senate; loses special election 6/1993,,,,
103,419,14010,"Cohen, William S.",2,1,200,1/21/93,1/3/95,,21,15,2,1,1,S. Res. 22,Aging (Special Committee),2,82,ME,,,,,
103,419,14268,"Pressler, Larry",2,2,200,1/21/93,1/3/95,,0,15,2,1,1,S. Res. 22,Aging (Special Committee),37,82,SD,,,,,
103,419,14226,"Grassley, Charles E.",2,3,200,1/21/93,1/3/95,,0,13,2,1,1,S. Res. 22,Aging (Special Committee),31,83,IA,,,,,
103,419,14710,"Simpson, Alan K.",2,4,200,1/21/93,1/3/95,,0,7,2,1,1,S. Res. 22,Aging (Special Committee),68,82,WY,,,,,
103,419,14240,"Jeffords, James M.",2,5,200,1/21/93,1/3/95,,0,3,2,1,1,S. Res. 22,Aging (Special Committee),6,81,VT,,,,,
103,419,15039,"McCain, John",2,6,200,1/21/93,1/3/95,,0,3,2,1,2,S. Res. 22,Aging (Special Committee),61,83,AZ,,,,,
103,419,14703,"Durenberger, Dave",2,7,200,1/21/93,1/3/95,,0,3,2,1,0,S. Res. 22,Aging (Special Committee),33,81,MN,,,,,
103,419,14809,"Craig, Larry E.",2,8,200,1/21/93,1/3/95,,0,3,2,1,1,S. Res. 22,Aging (Special Committee),63,82,ID,,,,,
103,419,15701,"Burns, Conrad",2,9,200,1/21/93,1/3/95,,0,3,3,1,1,S. Res. 22,Aging (Special Committee),64,81,MT,,,,,
103,419,14910,"Specter, Arlen",2,10,200,1/21/93,1/3/95,,0,2,4,1,2,S. Res. 22,Aging (Special Committee),14,83,PA,,,,,
103,432,14502,"DeConcini, Dennis",1,1,100,1/27/93,1/3/95,,0,7,2,0,1,S770,Intelligence (Select Committee),61,81,AZ,,,,,
103,432,14073,"Metzenbaum, Howard M.",1,2,100,1/27/93,1/3/95,,0,6,2,0,1,S770,Intelligence (Select Committee),24,81,OH,,,,,
103,432,14304,"Glenn, John",1,3,100,1/27/93,1/3/95,,0,5,2,1,1,S770,Intelligence (Select Committee),24,83,OH,,,,,
103,432,15702,"Kerrey, J. Robert",1,4,100,1/27/93,1/3/95,,0,2,2,1,1,S770,Intelligence (Select Committee),35,81,NE,,,,,
103,432,15700,"Bryan, Richard H.",1,5,100,1/27/93,1/3/95,,0,1,2,1,1,S770,Intelligence (Select Committee),65,81,NV,,,,,
103,432,15503,"Graham, Bob",1,6,100,1/27/93,1/3/95,,0,1,2,1,1,S770,Intelligence (Select Committee),43,83,FL,,,,,
103,432,14920,"Kerry, John F.",1,7,100,1/27/93,1/3/95,,0,1,2,1,1,S770,Intelligence (Select Committee),3,82,MA,,,,,
103,432,14203,"Baucus, Max",1,8,100,1/27/93,1/3/95,,0,1,2,1,1,S770,Intelligence (Select Committee),64,82,MT,,,,,
103,432,14107,"Johnston, J. Bennet",1,9,100,1/27/93,1/3/95,,0,1,2,1,1,S770,Intelligence (Select Committee),45,82,LA,,,,,
103,432,14712,"Warner, John W.",2,1,200,1/27/93,1/3/95,,0,7,4,2,1,S770,Intelligence (Select Committee),40,82,VA,,,,,
103,432,14900,"D'Amato, Alfonso M.",2,2,200,1/27/93,1/3/95,,0,5,2,2,1,S770,Intelligence (Select Committee),13,83,NY,,,,,
103,432,14501,"Danforth, John C.",2,3,200,1/27/93,1/3/95,,0,5,2,0,1,S770,Intelligence (Select Committee),34,81,MO,,,,,
103,432,14904,"Gorton, Slade",2,4,200,1/27/93,1/3/95,,0,3,2,2,1,S770,Intelligence (Select Committee),73,81,WA,,,,,
103,432,14500,"Chafee, John H.",2,5,200,1/27/93,1/3/95,,0,3,3,2,1,S770,Intelligence (Select Committee),5,81,RI,,,,,
103,432,12109,"Stevens, Ted",2,6,200,1/27/93,1/3/95,,0,1,2,2,1,S770,Intelligence (Select Committee),81,82,AK,,,,,
103,432,14506,"Lugar, Richard G.",2,7,200,1/27/93,1/3/95,,0,1,4,1,1,S770,Intelligence (Select Committee),22,81,IN,,,,,
103,432,14511,"Wallop, Malcolm",2,8,200,1/27/93,1/3/95,,0,1,4,0,1,S770,Intelligence (Select Committee),68,81,WY,,,,,
103,434,15700,"Bryan, Richard H.",1,1,100,1/26/93,1/3/95,,11,3,2,1,1,S. Res. 36,Ethics (Select Committee),65,81,NV,,,,,
103,434,14440,"Mikulski, Barbara A.",1,2,100,1/26/93,1/3/95,,0,1,2,1,1,S. Res. 36,Ethics (Select Committee),52,83,MD,,,,,
103,434,14617,"Daschle, Thomas A.",1,3,100,1/26/93,1/3/95,,0,1,2,1,2,S. Res. 36,Ethics (Select Committee),37,83,SD,,,,,
103,434,14921,"McConnell, Mitch",2,1,200,1/26/93,1/3/95,,21,1,2,1,1,S. Res. 38,Ethics (Select Committee),51,82,KY,,,,,
103,434,12109,"Stevens, Ted",2,2,200,1/26/93,5/19/93,,0,1,2,3,2,S. Res. 38,Ethics (Select Committee),81,82,AK,voluntarily resigns membership 5/19/1993,,,,
103,434,15116,"Smith, Robert C.",2,3,200,1/26/93,1/3/95,,0,1,2,1,1,S. Res. 38,Ethics (Select Committee),4,82,NH,,,,,
103,434,14809,"Craig, Larry E.",7,1,200,5/19/93,1/3/95,,0,1,2,1,1,S. Res. 109,Ethics (Select Committee),63,82,ID,replaces stevens,,,,
103,435,4812,"Inouye, Daniel K.",1,1,100,1/5/93,1/3/95,,11,15,2,1,1,Carry-over member,Indian Affairs (Select Committee),82,83,HI,,,,,
103,435,14502,"DeConcini, Dennis",1,2,100,1/5/93,1/3/95,,0,15,2,0,1,Carry-over member,Indian Affairs (Select Committee),61,81,AZ,,,,,
103,435,14617,"Daschle, Thomas A.",1,3,100,1/5/93,1/3/95,,0,7,2,2,1,Carry-over member,Indian Affairs (Select Committee),37,83,SD,,,,,
