party,id,committee,session,last,first,other,new_id
1,29313,164,103,Farr,Sam,NA,47
1,12009,168,103,Clay,William,L.,256
1,14051,168,103,Schroeder,Patricia,S.,117
1,15041,168,103,McCloskey,Francis,X.,124
1,15000,168,103,Ackerman,Gary,L.,327
1,15442,168,103,Sawyer,Thomas,C.,261
1,15104,168,103,Kanjorski,Paul,E.,174
1,70303,168,103,Norton,Eleanor,Holmes,248
1,29125,168,103,Collins,Barbara-Rose,NA,347
1,39309,168,103,Byrne,Leslie,L.,386
1,29383,168,103,Watt,Melvin,NA,192
1,29355,168,103,Wynn,Albert,R.,190
1,15611,168,103,Laughlin,Greg,H.,374
1,29339,168,103,Bishop,Sanford,D.,27
1,29389,168,103,Brown,Sherrod,NA,305
1,29337,168,103,Hastings,Alcee,L.,332
2,11036,168,103,Myers,John,T.,92
2,14015,168,103,Gilman,Benjamin,A.,334
2,14066,168,103,Young,Donald,E.,377
2,15014,168,103,Burton,Dan,NA,337
2,15434,168,103,Morella,Constance,A.,387
2,15056,168,103,Ridge,Thomas,J.,200
2,14675,168,103,Petri,Thomas,E.,277
2,15007,168,103,Boehlert,Sherwood,L.,388
2,15112,168,103,Saxton,H.,James,159
1,14257,173,103,Mineta,Norman,Y.,389
1,14265,173,103,Oberstar,James,L.,328
1,14448,173,103,Rahall,Nick,Joe,379
1,14402,173,103,Applegate,Douglas,NA,390
1,70301,173,103,de Lugo,Ron,NA,274
1,15008,173,103,Borski,Robert,A.,329
1,15073,173,103,Valentine,Tim,NA,391
1,15036,173,103,Lipinski,William,O.,373
1,15077,173,103,Wise,Robert,E.,220
1,15121,173,103,Traficant,James,A.,392
1,15410,173,103,DeFazio,Peter,A.,380
1,15418,173,103,Hayes,James,A.,346
1,15450,173,103,Clement,Bob,NA,393
1,15453,173,103,Costello,Jerry,F.,229
1,15617,173,103,Parker,Mike,NA,224
1,15611,173,103,Laughlin,Greg,H.,374
1,15636,173,103,Geren,Pete,NA,145
1,15622,173,103,Sangmeister,George,E.,366
1,15620,173,103,Poshard,Glenn,NA,394
1,29131,173,103,Swett,Dick,NA,395
1,29100,173,103,Cramer,Bud,NA,396
1,29125,173,103,Collins,Barbara-Rose,NA,347
1,70303,173,103,Norton,Eleanor,Holmes,248
1,29140,173,103,Blackwell,Lucien,E.,232
1,29377,173,103,Nadler,Jerrold,NA,367
1,29303,173,103,Coppersmith,Sam,NA,397
1,39309,173,103,Byrne,Leslie,L.,386
1,39310,173,103,Cantwell,Maria,NA,331
1,29370,173,103,Danner,Pat,NA,398
1,39306,173,103,Shepherd,Karen,NA,381
1,29373,173,103,Menendez,Robert,NA,330
1,39301,173,103,Clyburn,James,E.,399
1,29328,173,103,Brown,Corrine,NA,348
1,29342,173,103,Deal,Nathan,NA,382
1,29363,173,103,Barcia,James,A.,400
1,29308,173,103,Hamburg,Dan,NA,375
1,29325,173,103,Filner,Bob,NA,401
1,29319,173,103,Tucker,Walter,R.,402
1,39305,173,103,Johnson,Eddie,Bernice,403
2,14052,173,103,Shuster,Bud,NA,404
2,14612,173,103,Clinger,William,F.,349
2,14675,173,103,Petri,Thomas,E.,277
2,15007,173,103,Boehlert,Sherwood,L.,388
2,15424,173,103,Inhofe,James,M.,161
2,14819,173,103,Emerson,Bill,NA,29
2,15455,173,103,Duncan,John,J.,383
2,14846,173,103,Molinari,Susan,NA,281
2,29130,173,103,Zeliff,William,NA,352
2,29115,173,103,Ewing,Thomas,W.,39
2,29122,173,103,Gilchrest,Wayne,T.,378
2,39312,173,103,Dunn,Jennifer,NA,362
2,29306,173,103,Hutchinson,Tim,NA,405
2,29310,173,103,Baker,Bill,NA,406
2,29340,173,103,Collins,Mac,NA,407
2,29322,173,103,Kim,Jay,C.,408
2,29376,173,103,Levy,David,A.,341
2,29320,173,103,Horn,Steve,NA,353
2,29371,173,103,Franks,Bob,NA,239
2,29357,173,103,Blute,Peter,I.,409
2,29315,173,103,McKeon,Howard,P.,283
2,29331,173,103,Mica,John,L.,354
2,29361,173,103,Hoekstra,Peter,NA,282
2,29381,173,103,Quinn,Jack,NA,410
1,39314,173,103,Barca,Peter,W.,411
2,29362,173,103,Ehlers,Vernon,J.,412
1,14039,176,103,Moakley,John,Joseph,413
1,14212,176,103,Derrick,Butler,C.,358
1,14405,176,103,Beilenson,Anthony,C.,218
1,14626,176,103,Frost,J.,Martin,356
1,14407,176,103,Bonior,David,E.,414
1,14632,176,103,Hall,Tony,P.,415
1,15076,176,103,Wheat,Alan,NA,246
1,15100,176,103,Gordon,Bart,NA,228
1,15444,176,103,Slaughter,Louise,M.,223
2,14662,176,103,Solomon,Gerald,B.H.,416
2,10616,176,103,Quillen,James,H.,417
2,14813,176,103,Dreier,David,NA,418
2,15605,176,103,Goss,Porter,J.,419
1,10573,182,103,Brown,George,E.,2
1,14251,182,103,LLoyd,Marilyn,NA,121
1,14422,182,103,Glickman,Daniel,R.,6
1,14459,182,103,Volkmer,Harold,L.,8
1,14828,182,103,Hall,Ralph,M.,293
1,14843,182,103,McCurdy,Dave,NA,120
1,15073,182,103,Valentine,Tim,NA,391
1,15071,182,103,Torricelli,Robert,G.,326
1,15010,182,103,Boucher,Frederick,C.,296
1,15121,182,103,Traficant,James,A.,392
1,15418,182,103,Hayes,James,A.,346
1,15628,182,103,Tanner,John,S.,131
1,15632,182,103,Browder,Glen,NA,132
1,15636,182,103,Geren,Pete,NA,145
1,29112,182,103,Bacchus,Jim,NA,181
1,29117,182,103,Roemer,Timothy,J.,266
1,29100,182,103,Cramer,Bud,NA,396
1,29131,182,103,Swett,Dick,NA,395
1,29363,182,103,Barcia,James,A.,400
1,29372,182,103,Klein,Herb,NA,182
1,29391,182,103,Fingerhut,Eric,D.,195
1,29399,182,103,McHale,Paul,NA,144
1,29316,182,103,Becerra,Xavier,NA,268
1,29318,182,103,Harman,Jane,NA,143
1,29343,182,103,Johnson,Don,NA,137
1,29303,182,103,Coppersmith,Sam,NA,397
1,29312,182,103,Eshoo,Anna,G.,376
1,29937,182,103,Inslee,Jay,NA,20
1,39305,182,103,Johnson,Eddie,Bernice,403
1,29366,182,103,Minge,David,NA,18
1,29309,182,103,Woolsey,Lynn,NA,244
1,29342,182,103,Deal,Nathan,NA,382
1,39307,182,103,Scott,Robert,C.,269
2,14461,182,103,Walker,Robert,S.,420
2,14657,182,103,Sensenbrenner,F.,James,369
2,15007,182,103,Boehlert,Sherwood,L.,388
2,15035,182,103,Lewis,Tom,NA,31
2,15103,182,103,Henry,Paul,B.,280
2,15098,182,103,Fawell,Harris,W.,279
2,15434,182,103,Morella,Constance,A.,387
2,15621,182,103,Rohrabacher,Dana,NA,253
2,15624,182,103,Schiff,Steven,H.,350
2,15085,182,103,Barton,Joe,L.,313
2,29133,182,103,Zimmer,Dick,NA,351
2,29143,182,103,Johnson,Sam,NA,205
2,29323,182,103,Calvert,Ken,NA,384
2,29388,182,103,Hoke,Martin,R.,241
2,29364,182,103,Smith,Nick,NA,52
2,29321,182,103,Royce,Ed,NA,344
2,29367,182,103,Grams,Rod,NA,210
2,29341,182,103,Linder,John,NA,207
2,29357,182,103,Blute,Peter,I.,409
2,39312,182,103,Dunn,Jennifer,NA,362
2,29310,182,103,Baker,Bill,NA,406
2,29356,182,103,Bartlett,Roscoe,G.,167
1,39314,182,103,Barca,Peter,W.,411
1,29346,182,103,Rush,Bobby,L.,186
2,29362,182,103,Ehlers,Vernon,J.,412
1,14248,184,103,LaFalce,John,J.,170
1,8672,184,103,Smith,Neal,NA,56
1,14451,184,103,Skelton,Ike,NA,119
1,13024,184,103,Mazzoli,Romano,L.,364
1,14871,184,103,Wyden,Ron,NA,292
1,15060,184,103,Sisisky,Norman,NA,122
1,10713,184,103,Conyers,John,NA,345
1,15403,184,103,Bilbray,James,H.,130
1,15433,184,103,Mfume,Kweisi,NA,177
1,15412,184,103,Flake,Floyd,H.,176
1,15623,184,103,Sarpalius,Bill,NA,12
1,15620,184,103,Poshard,Glenn,NA,394
1,29121,184,103,Andrews,Thomas,H.,135
1,29382,184,103,Clayton,Eva,M.,17
1,29358,184,103,Meehan,Martin,T.,141
1,29370,184,103,Danner,Pat,NA,398
1,29387,184,103,Strickland,Ted,NA,273
1,29378,184,103,Velazquez,Nydia,M.,189
1,29354,184,103,Fields,Cleo,NA,191
1,29398,184,103,Margolies-Mezvinsky,Marjorie,NA,307
1,29319,184,103,Tucker,Walter,R.,402
1,29395,184,103,Klink,Ron,NA,194
1,29317,184,103,Roybal-Allard,Lucille,NA,187
1,29302,184,103,Hilliard,Earl,F.,19
1,15430,184,103,Lancaster,H.,Martin,128
2,15109,184,103,Meyers,Jan,NA,338
2,15093,184,103,Combest,Larry,NA,33
2,15401,184,103,Baker,Richard,H.,203
2,15419,184,103,Hefley,Joel,NA,157
2,15615,184,103,Machtley,Ronald,K.,158
2,29126,184,103,Ramstad,Jim,NA,372
2,29124,184,103,Camp,Dave,NA,34
2,29143,184,103,Johnson,Sam,NA,205
2,29130,184,103,Zeliff,William,NA,352
2,29340,184,103,Collins,Mac,NA,407
2,29326,184,103,McInnis,Scott,NA,385
2,29314,184,103,Huffington,Michael,NA,212
2,29369,184,103,Talent,James,M.,166
2,29365,184,103,Knollenberg,Joe,NA,208
2,29307,184,103,Dickey,Jay,NA,43
2,29322,184,103,Kim,Jay,C.,408
2,29349,184,103,Manzullo,Donald,NA,342
2,29359,184,103,Torkildsen,Peter,G.,163
1,29106,184,103,Waters,Maxine,NA,178
1,29368,184,103,Thompson,Bennie,NA,46
2,29386,184,103,Portman,Rob,NA,355
1,15613,186,103,McDermott,James,A.,247
1,15081,186,103,Darden,George,W.,81
1,15408,186,103,Cardin,Benjamin,L.,359
1,15448,186,103,Pelosi,Nancy,NA,77
1,15433,186,103,Mfume,Kweisi,NA,177
1,15008,186,103,Borski,Robert,A.,329
1,15442,186,103,Sawyer,Thomas,C.,261
2,15414,186,103,Grandy,Fred,NA,421
2,15028,186,103,Johnson,Nancy,L.,422
2,15406,186,103,Bunning,Jim,NA,243
2,15429,186,103,Kyl,Jon,L.,154
2,15605,186,103,Goss,Porter,J.,419
2,29136,186,103,Hobson,David,L.,111
2,15624,186,103,Schiff,Steven,H.,350
1,11035,192,103,Montgomery,G.V.,(Sonny),115
1,10583,192,103,Edwards,Don,NA,333
1,14402,192,103,Applegate,Douglas,NA,390
1,15023,192,103,Evans,Lane,NA,129
1,15052,192,103,Penny,Timothy,J.,9
1,15057,192,103,Rowland,J.,Roy,297
1,15061,192,103,Slattery,Jim,NA,295
1,15427,192,103,Kennedy,Joseph,P.,175
1,15622,192,103,Sangmeister,George,E.,366
1,15631,192,103,Long,Jill,L.,13
1,29144,192,103,Edwards,Chet,NA,136
1,29106,192,103,Waters,Maxine,NA,178
1,15450,192,103,Clement,Bob,NA,393
1,29325,192,103,Filner,Bob,NA,401
1,39303,192,103,Tejeda,Frank,NA,138
1,29348,192,103,Gutierrez,Luis,V.,185
1,29353,192,103,Baesler,Scotty,NA,25
1,29339,192,103,Bishop,Sanford,D.,27
1,39301,192,103,Clyburn,James,E.,399
1,39313,192,103,Kreidler,Mike,NA,306
1,29328,192,103,Brown,Corrine,NA,348
2,14454,192,103,Stump,Robert,NA,148
2,14863,192,103,Smith,Christopher,H.,336
2,15014,192,103,Burton,Dan,NA,337
2,15006,192,103,Bilirakis,Michael,NA,311
2,15056,192,103,Ridge,Thomas,J.,200
2,13042,192,103,Spence,Floyd,D.,147
2,29306,192,103,Hutchinson,Tim,NA,405
2,29300,192,103,Everett,Terry,NA,53
2,29350,192,103,Buyer,Stephen,E.,162
2,29381,192,103,Quinn,Jack,NA,410
2,29301,192,103,Bachus,Spencer,NA,211
2,29341,192,103,Linder,John,NA,207
2,15627,192,103,Stearns,Clifford,B.,316
2,29375,192,103,King,Peter,T.,214
2,29352,192,103,Lewis,Ron,NA,49
1,8080,196,103,Rostenkowski,Dan,NA,423
1,10588,196,103,Gibbons,Sam,M.,424
1,10614,196,103,Pickle,J.J.,(Jake),425
1,13035,196,103,Rangel,Charles,B.,426
1,14053,196,103,Stark,Fortney,Pete,245
1,10742,196,103,Jacobs,Andrew,NA,427
1,14224,196,103,Ford,Harold,E.,428
1,14649,196,103,Matsui,Robert,T.,429
1,14877,196,103,Kennelly,Barbara,B.,226
1,14808,196,103,Coyne,William,J.,225
1,15001,196,103,Andrews,Michael,A.,227
1,15033,196,103,Levin,Sander,M.,249
1,15408,196,103,Cardin,Benjamin,L.,359
1,15613,196,103,McDermott,James,A.,247
1,15082,196,103,Kleczka,Gerald,D.,357
1,15431,196,103,Lewis,John,R.,250
1,15452,196,103,Payne,Lewis,F.,430
1,15616,196,103,Neal,Richard,E.,431
1,15607,196,103,Hoagland,Peter,NA,432
1,15614,196,103,McNulty,Michael,R.,433
1,29139,196,103,Kopetski,Mike,NA,434
1,29120,196,103,Jefferson,William,J.,251
1,29138,196,103,Brewster,Bill,NA,435
1,29347,196,103,Reynolds,Mel,NA,436
2,13002,196,103,Archer,Bill,NA,437
2,12041,196,103,Crane,Philip,M.,438
2,14225,196,103,Gradison,Willis,D.,439
2,14669,196,103,Thomas,William,M.,360
2,14860,196,103,Shaw,E.,Clay,440
2,15066,196,103,Sundquist,Don,NA,441
2,15028,196,103,Johnson,Nancy,L.,422
2,15406,196,103,Bunning,Jim,NA,243
2,15414,196,103,Grandy,Fred,NA,421
2,15423,196,103,Houghton,Amo,NA,442
2,15420,196,103,Herger,Wally,NA,242
2,15451,196,103,McCrery,Jim,NA,443
2,15606,196,103,Hancock,Melton,D.,444
2,29141,196,103,Santorum,Rick,NA,445
2,29124,196,103,Camp,Dave,NA,34
1,14422,242,103,Glickman,Daniel,R.,6
1,15055,242,103,Richardson,Bill,NA,294
1,14413,242,103,Dicks,Norman,D.,63
1,14620,242,103,Dixon,Julian,C.,65
1,15071,242,103,Torricelli,Robert,G.,326
1,15018,242,103,Coleman,Ronald,D.,71
1,15443,242,103,Skaggs,David,E.,75
1,15403,242,103,Bilbray,James,H.,130
1,15448,242,103,Pelosi,Nancy,NA,77
1,15611,242,103,Laughlin,Greg,H.,374
1,29100,242,103,Cramer,Bud,NA,396
1,29142,242,103,Reed,John,F.,265
2,15093,242,103,Combest,Larry,NA,33
2,14605,242,103,Bereuter,Douglas,K.,199
2,14414,242,103,Dornan,Robert,K.,156
2,13047,242,103,Young,C.W.,Bill,93
2,15026,242,103,Gekas,George,W.,370
2,14829,242,103,Hansen,James,V.,152
2,14644,242,103,Lewis,Jerry,NA,96
1,8080,503,103,Rostenkowski,Dan,NA,423
1,10588,503,103,Gibbons,Sam,M.,424
1,10614,503,103,Pickle,J.J.,(Jake),425
2,13002,503,103,Archer,Bill,NA,437
2,12041,503,103,Crane,Philip,M.,438
1,10732,507,103,Hamilton,Lee,H.,323
1,12036,507,103,Obey,David,R.,58
1,14053,507,103,Stark,Fortney,Pete,245
1,15433,507,103,Mfume,Kweisi,NA,177
1,14871,507,103,Wyden,Ron,NA,292
1,15001,507,103,Andrews,Michael,A.,227
2,15125,507,103,Armey,Richard,K.,278
2,15112,507,103,Saxton,H.,James,159
2,15601,507,103,Cox,C.,Christopher,237
2,29126,507,103,Ramstad,Jim,NA,372
1,10732,522,103,Hamilton,Lee,H.,323
1,12036,522,103,Obey,David,R.,58
1,14666,522,103,Swift,Allan,B.,288
1,14825,522,103,Gejdenson,Sam,NA,324
1,15064,522,103,Spratt,John,M.,123
1,70303,522,103,Norton,Eleanor,Holmes,248
2,14225,522,103,Gradison,Willis,D.,439
2,14461,522,103,Walker,Robert,S.,420
2,14662,522,103,Solomon,Gerald,B.H.,416
2,14813,522,103,Dreier,David,NA,418
2,14819,522,103,Emerson,Bill,NA,29
2,29108,522,103,Allard,Wayne,R.,35
2,39312,522,103,Dunn,Jennifer,NA,362
1,10726,661,103,Foley,Thomas,S.,446
1,14421,661,103,Gephardt,Richard,A.,216
1,14407,661,103,Bonior,David,E.,414
2,6455,661,103,Michel,Robert,H.,447
2,14627,661,103,Gingrich,Newton,L.,361
2,29554,790,103,Largent,Steve,NA,448
2,14852,102,104,Roberts,Pat,NA,28
2,14819,102,104,Emerson,Bill,NA,29
2,14827,102,104,Gunderson,Steven,NA,30
2,15093,102,104,Combest,Larry,NA,33
2,29108,102,104,Allard,Wayne,R.,35
2,29129,102,104,Barrett,Bill,NA,36
2,29137,102,104,Boehner,John,A.,38
2,29115,102,104,Ewing,Thomas,W.,39
2,29104,102,104,Doolittle,John,T.,40
2,39308,102,104,Goodlatte,Robert,W.,42
2,29311,102,104,Pombo,Richard,W.,44
2,29332,102,104,Canady,Charles,T.,45
2,29364,102,104,Smith,Nick,NA,52
2,29300,102,104,Everett,Terry,NA,53
2,29393,102,104,Lucas,Frank,D.,48
2,29352,102,104,Lewis,Ron,NA,49
2,15401,102,104,Baker,Richard,H.,203
2,29345,102,104,Crapo,Michael,D.,322
2,29323,102,104,Calvert,Ken,NA,384
2,29514,102,104,Chenoweth,Helen,NA,449
2,29520,102,104,Hostettler,John,N.,450
2,29569,102,104,Bryant,Ed,NA,451
2,29522,102,104,Latham,Tom,NA,452
2,29557,102,104,Cooley,Wes,NA,453
2,29510,102,104,Foley,Mark,NA,454
2,29512,102,104,Chambliss,Saxby,NA,455
2,29517,102,104,LaHood,Ray,NA,456
1,10716,102,104,de la Garza,E.,(Kika),1
1,10573,102,104,Brown,George,E.,2
1,14048,102,104,Rose,Charlie,NA,3
1,14664,102,104,Stenholm,Charles,W.,7
1,14459,102,104,Volkmer,Harold,L.,8
1,15425,102,104,Johnson,Tim,NA,10
1,15635,102,104,Condit,Gary,NA,14
1,29127,102,104,Peterson,Collin,C.,15
1,29105,102,104,Dooley,Calvin,M.,16
1,29382,102,104,Clayton,Eva,M.,17
1,29366,102,104,Minge,David,NA,18
1,29302,102,104,Hilliard,Earl,F.,19
1,29384,102,104,Pomeroy,Earl,NA,22
1,29396,102,104,Holden,Tim,NA,23
1,29344,102,104,McKinney,Cynthia,A.,24
1,29353,102,104,Baesler,Scotty,NA,25
1,29330,102,104,Thurman,Karen,L.,26
1,29339,102,104,Bishop,Sanford,D.,27
1,29368,102,104,Thompson,Bennie,NA,46
1,29313,102,104,Farr,Sam,NA,47
1,29101,102,104,Pastor,Ed,NA,89
1,29528,102,104,Baldacci,John,E.,457
2,29545,102,104,Funderburk,David,NA,458
2,14469,104,104,Livingston,Robert,L.,95
2,10607,104,104,McDade,Joseph,M.,91
2,11036,104,104,Myers,John,T.,92
2,13047,104,104,Young,C.W.,Bill,93
2,14045,104,104,Regula,Ralph,S.,94
2,14644,104,104,Lewis,Jerry,NA,96
2,14677,104,104,Porter,John,Edward,97
2,14854,104,104,Rogers,Harold,NA,98
2,14861,104,104,Skeen,Joe,NA,99
2,14869,104,104,Wolf,Frank,R.,100
2,15094,104,104,DeLay,Tom,NA,101
2,15105,104,104,Kolbe,Jim,NA,102
2,15075,104,104,Vucanovich,Barbara,F.,104
2,15106,104,104,Lightfoot,Jim,Ross,105
2,15051,104,104,Packard,Ron,NA,106
2,15090,104,104,Callahan,H.L.,(Sonny),107
2,15630,104,104,Walsh,James,T.,109
2,29135,104,104,Taylor,Charles,H.,110
2,29136,104,104,Hobson,David,L.,111
2,29392,104,104,Istook,Ernest,J.,113
2,39302,104,104,Bonilla,Henry,B.,112
2,29365,104,104,Knollenberg,Joe,NA,208
2,29333,104,104,Miller,Dan,NA,238
2,29307,104,104,Dickey,Jay,NA,43
2,29338,104,104,Kingston,Jack,NA,41
2,29503,104,104,Riggs,Frank,NA,459
2,29541,104,104,Frelinghuysen,Rodney,P.,460
2,29534,104,104,Wicker,Roger,F.,461
2,29542,104,104,Forbes,Michael,P.,462
2,29581,104,104,Nethercutt,George,NA,463
2,29558,104,104,Bunn,Jim,NA,464
2,29583,104,104,Neumann,Mark,W.,465
1,12036,104,104,Obey,David,R.,58
1,10421,104,104,Yates,Sidney,R.,57
1,12030,104,104,Stokes,Louis,NA,59
1,11000,104,104,Bevill,Tom,NA,60
1,14072,104,104,Murtha,John,P.,61
1,14062,104,104,Wilson,Charles,NA,62
1,14413,104,104,Dicks,Norman,D.,63
1,14656,104,104,Sabo,Martin,Olav,64
1,14620,104,104,Dixon,Julian,C.,65
1,14624,104,104,Fazio,Victor,H.,66
1,14233,104,104,Hefner,W.G.,(Bill),67
1,14873,104,104,Hoyer,Steny,H.,68
1,15021,104,104,Durbin,Richard,J.,70
1,15018,104,104,Coleman,Ronald,D.,71
1,15083,104,104,Mollohan,Alan,B.,72
1,15129,104,104,Chapman,Jim,NA,73
1,15029,104,104,Kaptur,Marcy,NA,74
1,15443,104,104,Skaggs,David,E.,75
1,15448,104,104,Pelosi,Nancy,NA,77
1,15124,104,104,Visclosky,Peter,J.,78
1,14823,104,104,Foglietta,Thomas,M.,79
1,15070,104,104,Torres,Esteban,Edward,80
1,15612,104,104,Lowey,Nita,M.,82
1,29102,104,104,Thornton,Raymond,H.,83
2,15617,104,104,Parker,Mike,NA,466
1,29134,104,104,Serrano,Jose,E.,84
2,13042,106,104,Spence,Floyd,D.,147
2,14454,106,104,Stump,Robert,NA,148
2,14835,106,104,Hunter,Duncan,L.,149
2,15030,106,104,Kasich,John,R.,150
2,15003,106,104,Bateman,Herbert,H.,151
2,14829,106,104,Hansen,James,V.,152
2,15447,106,104,Weldon,Curt,NA,153
2,14414,106,104,Dornan,Robert,K.,156
2,15419,106,104,Hefley,Joel,NA,157
2,15112,106,104,Saxton,H.,James,159
2,29107,106,104,Cunningham,Randy,(Duke),160
2,29350,106,104,Buyer,Stephen,E.,162
2,29359,106,104,Torkildsen,Peter,G.,163
2,29329,106,104,Fowler,Tillie,NA,164
2,39316,106,104,McHugh,John,M.,165
2,29369,106,104,Talent,James,M.,166
2,29300,106,104,Everett,Terry,NA,53
2,29356,106,104,Bartlett,Roscoe,G.,167
2,29315,106,104,McKeon,Howard,P.,283
2,29352,106,104,Lewis,Ron,NA,49
2,29556,106,104,Watts,J.,C.,467
2,29572,106,104,Thornberry,William,M.,468
2,29520,106,104,Hostettler,John,N.,450
2,29512,106,104,Chambliss,Saxby,NA,455
2,29568,106,104,Hilleary,Van,NA,469
2,39508,106,104,Scarborough,Joe,NA,470
2,29546,106,104,Jones,Walter,B.,471
2,29527,106,104,Longley,James,B.,472
2,29524,106,104,Tiahrt,Todd,NA,473
2,29580,106,104,Hastings,Richard,(Doc),474
1,13011,106,104,Dellums,Ronald,V.,116
1,11035,106,104,Montgomery,G.V.,(Sonny),115
1,14051,106,104,Schroeder,Patricia,S.,117
1,14451,106,104,Skelton,Ike,NA,119
1,15060,106,104,Sisisky,Norman,NA,122
1,15064,106,104,Spratt,John,M.,123
1,15049,106,104,Ortiz,Solomon,P.,125
1,15437,106,104,Pickett,Owen,B.,127
1,15023,106,104,Evans,Lane,NA,129
1,15628,106,104,Tanner,John,S.,131
1,15632,106,104,Browder,Glen,NA,132
1,15637,106,104,Taylor,Gene,NA,133
1,15245,106,104,Abercrombie,Neil,NA,134
1,29144,106,104,Edwards,Chet,NA,136
1,39303,106,104,Tejeda,Frank,NA,138
1,29358,106,104,Meehan,Martin,T.,141
1,70305,106,104,Underwood,Robert,A.,142
1,29318,106,104,Harman,Jane,NA,143
1,29399,106,104,McHale,Paul,NA,144
1,15636,106,104,Geren,Pete,NA,145
1,29111,106,104,Peterson,Pete,NA,87
1,29120,106,104,Jefferson,William,J.,251
1,29109,106,104,DeLauro,Rosa,NA,85
1,29526,106,104,Ward,Mike,NA,475
1,29564,106,104,Kennedy,Patrick,J.,476
2,14432,113,104,Leach,James,A.S.,196
2,14842,113,104,McCollum,Bill,NA,197
2,14855,113,104,Roukema,Margaret,NA,198
2,14605,113,104,Bereuter,Douglas,K.,199
2,14655,113,104,Roth,Tobias,A.,201
2,15401,113,104,Baker,Richard,H.,203
2,29374,113,104,Lazio,Rick,A.,209
2,29301,113,104,Bachus,Spencer,NA,211
2,29327,113,104,Castle,Michael,N.,213
2,29375,113,104,King,Peter,T.,214
2,29321,113,104,Royce,Ed,NA,344
2,29393,113,104,Lucas,Frank,D.,48
2,29516,113,104,Weller,Gerald,C.,477
2,29502,113,104,Hayworth,J.,D.,478
2,29578,113,104,Metcalf,Jack,NA,479
2,29507,113,104,Bono,Sonny,NA,480
2,29552,113,104,Ney,Robert,W.,481
2,29529,113,104,Ehrlich,Robert,L.,482
2,29511,113,104,Barr,Bob,NA,483
2,29530,113,104,Chrysler,Dick,NA,484
2,29551,113,104,Cremeans,Frank,A.,485
2,29560,113,104,Fox,Jon,D.,486
2,29547,113,104,Heineman,Frederick,K.,487
2,29570,113,104,Stockman,Steve,NA,488
2,29539,113,104,Lobiondo,Frank,A.,489
2,29556,113,104,Watts,J.,C.,467
2,29544,113,104,Kelly,Sue,W.,490
1,10520,113,104,Gonzalez,Henry,B.,168
1,14248,113,104,LaFalce,John,J.,170
1,14458,113,104,Vento,Bruce,F.,171
1,14858,113,104,Schumer,Charles,E.,172
1,14824,113,104,Frank,Barney,NA,173
1,15104,113,104,Kanjorski,Paul,E.,174
1,15427,113,104,Kennedy,Joseph,P.,175
1,15412,113,104,Flake,Floyd,H.,176
1,15433,113,104,Mfume,Kweisi,NA,177
1,29106,113,104,Waters,Maxine,NA,178
1,29146,113,104,Orton,Bill,NA,180
1,29379,113,104,Maloney,Carolyn,B.,183
1,29348,113,104,Gutierrez,Luis,V.,185
1,29317,113,104,Roybal-Allard,Lucille,NA,187
1,39315,113,104,Barrett,Thomas,M.,188
1,29378,113,104,Velazquez,Nydia,M.,189
1,29355,113,104,Wynn,Albert,R.,190
1,29354,113,104,Fields,Cleo,NA,191
1,29383,113,104,Watt,Melvin,NA,192
1,29380,113,104,Hinchey,Maurice,D.,193
1,15000,113,104,Ackerman,Gary,L.,327
1,29574,113,104,Bentsen,Ken,NA,491
1,29147,113,104,Sanders,Bernard,NA,215
2,15600,113,104,Campbell,Tom,J.,492
1,29585,113,104,Jackson,Jesse,L.,493
1,29344,113,104,McKinney,Cynthia,A.,24
2,15030,115,104,Kasich,John,R.,150
2,29136,115,104,Hobson,David,L.,111
2,14461,115,104,Walker,Robert,S.,420
2,15105,115,104,Kolbe,Jim,NA,102
2,15449,115,104,Shays,Christopher,NA,234
2,15420,115,104,Herger,Wally,NA,242
2,15406,115,104,Bunning,Jim,NA,243
2,15445,115,104,Smith,Lamar,S.,236
2,29108,115,104,Allard,Wayne,R.,35
2,29333,115,104,Miller,Dan,NA,238
2,29374,115,104,Lazio,Rick,A.,209
2,29371,115,104,Franks,Bob,NA,239
2,29364,115,104,Smith,Nick,NA,52
2,39300,115,104,Inglis,Bob,NA,240
2,29388,115,104,Hoke,Martin,R.,241
2,14846,115,104,Molinari,Susan,NA,281
2,29118,115,104,Nussle,Jim,NA,37
2,29361,115,104,Hoekstra,Peter,NA,282
2,29554,115,104,Largent,Steve,NA,448
2,29549,115,104,Myrick,Sue,NA,494
2,29523,115,104,Brownback,Sam,NA,495
2,29501,115,104,Shadegg,John,NA,496
2,29505,115,104,Radanovich,George,P.,497
2,29538,115,104,Bass,Charles,F.,498
1,14656,115,104,Sabo,Martin,Olav,64
1,14664,115,104,Stenholm,Charles,W.,7
1,15444,115,104,Slaughter,Louise,M.,223
1,15617,115,104,Parker,Mike,NA,224
1,14808,115,104,Coyne,William,J.,225
1,15083,115,104,Mollohan,Alan,B.,72
1,15453,115,104,Costello,Jerry,F.,229
1,15609,115,104,Johnston,Harry,A.,230
1,10757,115,104,Mink,Patsy,T.,231
1,29146,115,104,Orton,Bill,NA,180
1,29384,115,104,Pomeroy,Earl,NA,22
1,15632,115,104,Browder,Glen,NA,132
1,29309,115,104,Woolsey,Lynn,NA,244
1,29123,115,104,Olver,John,W.,88
