party,id,committee,session,last,first,other,new_id
1,14213,338,104,Dodd,Christopher,NA,65
1,14920,338,104,Kerry,John,F.,66
1,15705,338,104,Robb,Charles,S.,51
1,49309,338,104,Feingold,Russel,D.,10
1,49300,338,104,Feinstein,Dianne,NA,31
2,11044,344,104,Roth,William,V.,72
2,12109,344,104,Stevens,Ted,NA,33
2,14010,344,104,Cohen,William,S.,55
2,49503,344,104,Thompson,Fred,NA,116
2,14009,344,104,Cochran,Thad,NA,14
2,14226,344,104,Grassley,Charles,E.,18
2,15039,344,104,McCain,John,NA,56
2,15116,344,104,Smith,Robert,C.,59
1,14304,344,104,Glenn,John,NA,48
1,14108,344,104,Nunn,Sam,NA,43
1,14709,344,104,Levin,Carl,NA,45
1,10791,344,104,Pryor,David,NA,2
1,15704,344,104,Lieberman,Joseph,I.,52
1,14400,344,104,Akaka,Daniel,K.,86
1,14812,344,104,Dorgan,Byron,NA,80
2,14803,344,104,Brown,Hank,NA,74
2,14103,344,104,Domenici,Pete,V.,36
2,14503,358,104,Hatch,Orrin,G.,98
2,9369,358,104,Thurmond,Strom,NA,53
2,14710,358,104,Simpson,Alan,K.,96
2,14226,358,104,Grassley,Charles,E.,18
2,14910,358,104,Specter,Arlen,NA,35
2,14803,358,104,Brown,Hank,NA,74
2,49503,358,104,Thompson,Fred,NA,116
2,15429,358,104,Kyl,Jon,NA,115
2,15020,358,104,DeWine,Michael,NA,117
2,49500,358,104,Abraham,Spencer,NA,111
1,14101,358,104,Biden,Joseph,R.,100
1,10808,358,104,Kennedy,Edward,M.,46
1,14307,358,104,Leahy,Patrick,J.,1
1,14705,358,104,Heflin,Howell,NA,4
1,14275,358,104,Simon,Paul,NA,73
1,15703,358,104,Kohl,Herbert,H.,29
1,49300,358,104,Feinstein,Dianne,NA,31
1,49309,358,104,Feingold,Russel,D.,10
2,14708,362,104,Kassebaum,Nancy,Landon,101
2,14240,362,104,Jeffords,James,M.,102
2,14806,362,104,Coats,Dan,NA,58
2,14826,362,104,Gregg,Judd,NA,75
2,49502,362,104,Frist,William,H.,109
2,15020,362,104,DeWine,Michael,NA,117
2,49501,362,104,Ashcroft,John,NA,113
2,49500,362,104,Abraham,Spencer,NA,111
2,14904,362,104,Gorton,Slade,NA,40
1,10808,362,104,Kennedy,Edward,M.,46
1,10818,362,104,Pell,Claiborne,NA,99
1,14213,362,104,Dodd,Christopher,NA,65
1,14275,362,104,Simon,Paul,NA,73
1,14230,362,104,Harkin,Tom,NA,5
1,14440,362,104,Mikulski,Barbara,A.,27
1,49101,362,104,Wellstone,Paul,David,87
2,49304,362,104,Faircloth,Lauch,NA,61
2,12109,380,104,Stevens,Ted,NA,33
2,11203,380,104,Hatfield,Mark,O.,32
2,14105,380,104,Helms,Jesse,NA,13
2,14712,380,104,Warner,John,W.,54
2,10513,380,104,Dole,Robert,NA,12
2,14921,380,104,McConnell,Mitch,NA,15
2,14009,380,104,Cochran,Thad,NA,14
2,29141,380,104,Santorum,Rick,NA,103
2,14908,380,104,Nickles,Don,NA,37
1,14302,380,104,Ford,Wendell,H.,76
1,10818,380,104,Pell,Claiborne,NA,99
1,1366,380,104,Byrd,Robert,C.,19
1,4812,380,104,Inouye,Daniel,K.,20
1,14508,380,104,Moynihan,Daniel,P.,91
1,14213,380,104,Dodd,Christopher,NA,65
1,49300,380,104,Feinstein,Dianne,NA,31
2,14031,380,104,Lott,Trent,NA,57
2,15501,384,104,Bond,Christopher,S.,39
2,14268,384,104,Pressler,Larry,NA,83
2,15701,384,104,Burns,Conrad,NA,42
2,15037,384,104,Mack,Connie,NA,41
2,49301,384,104,Coverdell,Paul,NA,17
2,49302,384,104,Kempthorne,Dirk,NA,60
2,49307,384,104,Bennet,Robert,F.,71
2,49306,384,104,Hutchison,Kay,Bailey,62
2,14712,384,104,Warner,John,W.,54
2,49502,384,104,Frist,William,H.,109
2,14661,384,104,Snowe,Olympia,J.,110
1,14300,384,104,Bumpers,Dale,NA,25
1,14108,384,104,Nunn,Sam,NA,43
1,14709,384,104,Levin,Carl,NA,45
1,14230,384,104,Harkin,Tom,NA,5
1,14920,384,104,Kerry,John,F.,66
1,15704,384,104,Lieberman,Joseph,I.,52
1,49101,384,104,Wellstone,Paul,David,87
1,14705,384,104,Heflin,Howell,NA,4
1,14914,384,104,Lautenberg,Frank,R.,26
2,14710,388,104,Simpson,Alan,K.,96
2,14907,388,104,Murkowski,Frank,H.,90
2,14910,388,104,Specter,Arlen,NA,35
2,9369,388,104,Thurmond,Strom,NA,53
2,14240,388,104,Jeffords,James,M.,102
2,14809,388,104,Craig,Larry,E.,16
2,14803,388,104,Brown,Hank,NA,74
1,14922,388,104,Rockefeller,John,D.,77
1,15503,388,104,Graham,Bob,NA,50
1,14400,388,104,Akaka,Daniel,K.,86
1,15407,388,104,Campbell,Ben,Nighthorse,69
1,14812,388,104,Dorgan,Byron,NA,80
1,49101,388,104,Wellstone,Paul,David,87
1,49308,388,104,Murray,Patty,NA,30
2,14010,419,104,Cohen,William,S.,55
2,14268,419,104,Pressler,Larry,NA,83
2,14226,419,104,Grassley,Charles,E.,18
2,14710,419,104,Simpson,Alan,K.,96
2,14240,419,104,Jeffords,James,M.,102
2,14809,419,104,Craig,Larry,E.,16
2,15701,419,104,Burns,Conrad,NA,42
2,94659,419,104,Shelby,Richard,C.,105
2,29141,419,104,Santorum,Rick,NA,103
2,49503,419,104,Thompson,Fred,NA,116
1,10791,419,104,Pryor,David,NA,2
1,14304,419,104,Glenn,John,NA,48
1,14702,419,104,Bradley,Bill,NA,85
1,14107,419,104,Johnston,J.,Bennet,22
1,13056,419,104,Breaux,John,B.,79
1,15054,419,104,Reid,Harry,NA,28
1,15703,419,104,Kohl,Herbert,H.,29
1,49309,419,104,Feingold,Russel,D.,10
1,49303,419,104,Moseley-Braun,Carol,NA,70
2,14712,419,104,Warner,John,W.,54
1,14871,419,104,Wyden,Ron,NA,112
1,14910,432,104,Specter,Arlen,NA,118
1,14506,432,104,Lugar,Richard,G.,119
1,94659,432,104,Shelby,Richard,C.,49
1,15020,432,104,DeWine,Michael,NA,120
1,15429,432,104,Kyl,Jon,NA,121
1,15424,432,104,Inhofe,James,M.,122
1,49306,432,104,Hutchison,Kay,Bailey,123
1,15037,432,104,Mack,Connie,NA,124
1,14010,432,104,Cohen,William,S.,125
2,15702,432,104,Kerrey,J.,Robert,126
2,14304,432,104,Glenn,John,NA,127
2,15700,432,104,Bryan,Richard,H.,128
2,15503,432,104,Graham,Bob,NA,129
2,14920,432,104,Kerry,John,F.,130
2,14203,432,104,Baucus,Max,NA,131
2,14107,432,104,Johnston,J.,Bennet,132
2,15705,432,104,Robb,Charles,S.,133
2,14921,434,104,McConnell,Mitch,NA,15
2,15116,434,104,Smith,Robert,C.,59
2,14809,434,104,Craig,Larry,E.,16
1,15700,434,104,Bryan,Richard,H.,67
1,14440,434,104,Mikulski,Barbara,A.,27
1,14812,434,104,Dorgan,Byron,NA,80
2,15039,435,104,McCain,John,NA,56
2,14907,435,104,Murkowski,Frank,H.,90
2,14904,435,104,Gorton,Slade,NA,40
2,14103,435,104,Domenici,Pete,V.,36
2,14708,435,104,Kassebaum,Nancy,Landon,101
2,14908,435,104,Nickles,Don,NA,37
2,15633,435,104,Thomas,Craig,NA,114
2,14503,435,104,Hatch,Orrin,G.,98
2,49301,435,104,Coverdell,Paul,NA,17
1,4812,435,104,Inouye,Daniel,K.,20
1,15502,435,104,Conrad,Kent,NA,6
1,15054,435,104,Reid,Harry,NA,28
1,14275,435,104,Simon,Paul,NA,73
1,14400,435,104,Akaka,Daniel,K.,86
1,49101,435,104,Wellstone,Paul,David,87
1,14812,435,104,Dorgan,Byron,NA,80
1,15407,435,104,Campbell,Ben,Nighthorse,69
2,11203,500,104,Hatfield,Mark,O.,32
2,12109,500,104,Stevens,Ted,NA,33
2,14009,500,104,Cochran,Thad,NA,14
1,10818,500,104,Pell,Claiborne,NA,99
1,14508,500,104,Moynihan,Daniel,P.,91
2,14712,500,104,Warner,John,W.,54
2,12109,501,104,Stevens,Ted,NA,33
2,11203,501,104,Hatfield,Mark,O.,32
2,14009,501,104,Cochran,Thad,NA,14
1,14302,501,104,Ford,Wendell,H.,76
1,4812,501,104,Inouye,Daniel,K.,20
2,14712,501,104,Warner,John,W.,54
2,11044,507,104,Roth,William,V.,72
2,15037,507,104,Mack,Connie,NA,41
2,14809,507,104,Craig,Larry,E.,16
2,49307,507,104,Bennet,Robert,F.,71
2,29141,507,104,Santorum,Rick,NA,103
2,29367,507,104,Grams,Rod,NA,108
1,14912,507,104,Bingaman,Jeff,NA,47
1,13039,507,104,Sarbanes,Paul,S.,64
1,10808,507,104,Kennedy,Edward,M.,46
1,15705,507,104,Robb,Charles,S.,51
2,10513,662,104,Dole,Robert,NA,12
2,14031,662,104,Lott,Trent,NA,57
2,14031,662,104,Lott,Trent,NA,57
1,14617,662,104,Daschle,Thomas,A.,7
1,14302,662,104,Ford,Wendell,H.,76
2,14506,305,105,Lugar,Richard,G.,11
2,14105,305,105,Helms,Jesse,NA,13
2,14009,305,105,Cochran,Thad,NA,14
2,14921,305,105,McConnell,Mitch,NA,15
2,49301,305,105,Coverdell,Paul,NA,17
2,29141,305,105,Santorum,Rick,NA,103
2,14852,305,105,Roberts,Pat,NA,134
2,14226,305,105,Grassley,Charles,E.,18
2,14628,305,105,Gramm,Phil,NA,38
2,14809,305,105,Craig,Larry,E.,16
1,14230,305,105,Harkin,Tom,NA,5
1,14307,305,105,Leahy,Patrick,J.,1
1,15502,305,105,Conrad,Kent,NA,6
1,14617,305,105,Daschle,Thomas,A.,7
1,14203,305,105,Baucus,Max,NA,8
1,15702,305,105,Kerrey,J.,Robert,9
1,49702,305,105,Landrieu,Mary,L.,135
1,15425,305,105,Johnson,Tim,NA,136
2,12109,306,105,Stevens,Ted,NA,33
2,14009,306,105,Cochran,Thad,NA,14
2,14910,306,105,Specter,Arlen,NA,35
2,14103,306,105,Domenici,Pete,V.,36
2,15501,306,105,Bond,Christopher,S.,39
2,14904,306,105,Gorton,Slade,NA,40
2,14921,306,105,McConnell,Mitch,NA,15
2,15701,306,105,Burns,Conrad,NA,42
2,94659,306,105,Shelby,Richard,C.,105
2,14826,306,105,Gregg,Judd,NA,75
2,49307,306,105,Bennet,Robert,F.,71
2,15407,306,105,Campbell,Ben,Nighthorse,104
2,14809,306,105,Craig,Larry,E.,16
2,49304,306,105,Faircloth,Lauch,NA,61
2,49306,306,105,Hutchison,Kay,Bailey,62
1,1366,306,105,Byrd,Robert,C.,19
1,4812,306,105,Inouye,Daniel,K.,20
1,11204,306,105,Hollings,Ernest,F.,21
1,14307,306,105,Leahy,Patrick,J.,1
1,14300,306,105,Bumpers,Dale,NA,25
1,14914,306,105,Lautenberg,Frank,R.,26
1,14230,306,105,Harkin,Tom,NA,5
1,14440,306,105,Mikulski,Barbara,A.,27
1,15054,306,105,Reid,Harry,NA,28
1,15703,306,105,Kohl,Herbert,H.,29
1,49308,306,105,Murray,Patty,NA,30
1,14812,306,105,Dorgan,Byron,NA,80
1,15011,306,105,Boxer,Barbara,NA,68
2,9369,308,105,Thurmond,Strom,NA,53
2,14712,308,105,Warner,John,W.,54
2,15039,308,105,McCain,John,NA,56
2,14806,308,105,Coats,Dan,NA,58
2,15116,308,105,Smith,Robert,C.,59
2,49302,308,105,Kempthorne,Dirk,NA,60
2,15424,308,105,Inhofe,James,M.,106
2,29141,308,105,Santorum,Rick,NA,103
2,14661,308,105,Snowe,Olympia,J.,110
2,14852,308,105,Roberts,Pat,NA,134
1,14709,308,105,Levin,Carl,NA,45
1,10808,308,105,Kennedy,Edward,M.,46
1,14912,308,105,Bingaman,Jeff,NA,47
1,14304,308,105,Glenn,John,NA,48
1,1366,308,105,Byrd,Robert,C.,19
1,15705,308,105,Robb,Charles,S.,51
1,15704,308,105,Lieberman,Joseph,I.,52
1,49701,308,105,Cleland,Max,NA,137
2,14900,314,105,D'Amato,Alfonso,M.,34
2,14628,314,105,Gramm,Phil,NA,38
2,94659,314,105,Shelby,Richard,C.,105
2,15037,314,105,Mack,Connie,NA,41
2,49304,314,105,Faircloth,Lauch,NA,61
2,49307,314,105,Bennet,Robert,F.,71
2,29367,314,105,Grams,Rod,NA,108
2,29108,314,105,Allard,Wayne,NA,138
2,49706,314,105,Enzi,Michael,B.,139
2,49704,314,105,Hagel,Chuck,NA,140
1,13039,314,105,Sarbanes,Paul,S.,64
1,14213,314,105,Dodd,Christopher,NA,65
1,14920,314,105,Kerry,John,F.,66
1,15700,314,105,Bryan,Richard,H.,67
1,15011,314,105,Boxer,Barbara,NA,68
1,49303,314,105,Moseley-Braun,Carol,NA,70
1,15425,314,105,Johnson,Tim,NA,136
1,29142,314,105,Reed,Jack,NA,141
2,14103,316,105,Domenici,Pete,V.,36
2,14226,316,105,Grassley,Charles,E.,18
2,14908,316,105,Nickles,Don,NA,37
2,14628,316,105,Gramm,Phil,NA,38
2,15501,316,105,Bond,Christopher,S.,39
2,14904,316,105,Gorton,Slade,NA,40
2,14826,316,105,Gregg,Judd,NA,75
2,14661,316,105,Snowe,Olympia,J.,110
2,49500,316,105,Abraham,Spencer,NA,111
2,49502,316,105,Frist,William,H.,109
2,29367,316,105,Grams,Rod,NA,108
2,49705,316,105,Smith,Gordon,H.,142
1,14914,316,105,Lautenberg,Frank,R.,26
1,11204,316,105,Hollings,Ernest,F.,21
1,15502,316,105,Conrad,Kent,NA,6
1,13039,316,105,Sarbanes,Paul,S.,64
1,15011,316,105,Boxer,Barbara,NA,68
1,49308,316,105,Murray,Patty,NA,30
1,14871,316,105,Wyden,Ron,NA,112
1,49309,316,105,Feingold,Russel,D.,10
1,15425,316,105,Johnson,Tim,NA,136
1,15021,316,105,Durbin,Richard,J.,143
2,15039,321,105,McCain,John,NA,56
2,12109,321,105,Stevens,Ted,NA,33
2,15701,321,105,Burns,Conrad,NA,42
2,14904,321,105,Gorton,Slade,NA,40
2,14031,321,105,Lott,Trent,NA,57
2,49306,321,105,Hutchison,Kay,Bailey,62
2,14661,321,105,Snowe,Olympia,J.,110
2,49501,321,105,Ashcroft,John,NA,113
2,49502,321,105,Frist,William,H.,109
2,49500,321,105,Abraham,Spencer,NA,111
2,29523,321,105,Brownback,Samuel,Dale,144
1,11204,321,105,Hollings,Ernest,F.,21
1,4812,321,105,Inouye,Daniel,K.,20
1,14302,321,105,Ford,Wendell,H.,76
1,14922,321,105,Rockefeller,John,D.,77
1,14920,321,105,Kerry,John,F.,66
1,13056,321,105,Breaux,John,B.,79
1,15700,321,105,Bryan,Richard,H.,67
1,14812,321,105,Dorgan,Byron,NA,80
1,14871,321,105,Wyden,Ron,NA,112
2,14907,330,105,Murkowski,Frank,H.,90
2,14103,330,105,Domenici,Pete,V.,36
2,14908,330,105,Nickles,Don,NA,37
2,14809,330,105,Craig,Larry,E.,16
2,15407,330,105,Campbell,Ben,Nighthorse,104
2,15633,330,105,Thomas,Craig,NA,114
2,15429,330,105,Kyl,Jon,NA,115
2,29367,330,105,Grams,Rod,NA,108
2,49705,330,105,Smith,Gordon,H.,142
2,14904,330,105,Gorton,Slade,NA,40
2,15701,330,105,Burns,Conrad,NA,42
1,14300,330,105,Bumpers,Dale,NA,25
1,14302,330,105,Ford,Wendell,H.,76
1,14912,330,105,Bingaman,Jeff,NA,47
1,14400,330,105,Akaka,Daniel,K.,86
1,14812,330,105,Dorgan,Byron,NA,80
1,15503,330,105,Graham,Bob,NA,50
1,14871,330,105,Wyden,Ron,NA,112
1,15425,330,105,Johnson,Tim,NA,136
1,49702,330,105,Landrieu,Mary,L.,135
2,14500,332,105,Chafee,John,H.,95
2,14712,332,105,Warner,John,W.,54
2,15116,332,105,Smith,Robert,C.,59
2,49302,332,105,Kempthorne,Dirk,NA,60
2,15424,332,105,Inhofe,James,M.,106
2,15633,332,105,Thomas,Craig,NA,114
2,15501,332,105,Bond,Christopher,S.,39
2,29306,332,105,Hutchinson,Tim,NA,145
2,29108,332,105,Allard,Wayne,NA,138
2,49700,332,105,Sessions,Jeff,NA,146
1,14203,332,105,Baucus,Max,NA,8
1,14508,332,105,Moynihan,Daniel,P.,91
1,14914,332,105,Lautenberg,Frank,R.,26
1,15054,332,105,Reid,Harry,NA,28
1,15503,332,105,Graham,Bob,NA,50
1,15704,332,105,Lieberman,Joseph,I.,52
1,15011,332,105,Boxer,Barbara,NA,68
1,14871,332,105,Wyden,Ron,NA,112
2,11044,336,105,Roth,William,V.,72
2,14500,336,105,Chafee,John,H.,95
2,14226,336,105,Grassley,Charles,E.,18
2,14503,336,105,Hatch,Orrin,G.,98
2,14900,336,105,D'Amato,Alfonso,M.,34
2,14907,336,105,Murkowski,Frank,H.,90
2,14908,336,105,Nickles,Don,NA,37
2,14628,336,105,Gramm,Phil,NA,38
2,14031,336,105,Lott,Trent,NA,57
2,14240,336,105,Jeffords,James,M.,102
2,15037,336,105,Mack,Connie,NA,41
1,14508,336,105,Moynihan,Daniel,P.,91
1,14203,336,105,Baucus,Max,NA,8
1,14922,336,105,Rockefeller,John,D.,77
1,13056,336,105,Breaux,John,B.,79
1,15502,336,105,Conrad,Kent,NA,6
1,15503,336,105,Graham,Bob,NA,50
1,49303,336,105,Moseley-Braun,Carol,NA,70
1,15700,336,105,Bryan,Richard,H.,67
1,15702,336,105,Kerrey,J.,Robert,9
2,14105,338,105,Helms,Jesse,NA,13
2,14506,338,105,Lugar,Richard,G.,11
2,49301,338,105,Coverdell,Paul,NA,17
2,49704,338,105,Hagel,Chuck,NA,140
2,49705,338,105,Smith,Gordon,H.,142
2,15633,338,105,Thomas,Craig,NA,114
2,49501,338,105,Ashcroft,John,NA,113
2,29367,338,105,Grams,Rod,NA,108
2,49502,338,105,Frist,William,H.,109
2,29523,338,105,Brownback,Samuel,Dale,144
1,14101,338,105,Biden,Joseph,R.,100
1,13039,338,105,Sarbanes,Paul,S.,64
1,14213,338,105,Dodd,Christopher,NA,65
1,14920,338,105,Kerry,John,F.,66
1,15705,338,105,Robb,Charles,S.,51
1,49309,338,105,Feingold,Russel,D.,10
1,49300,338,105,Feinstein,Dianne,NA,31
1,49101,338,105,Wellstone,Paul,David,87
2,49503,344,105,Thompson,Fred,NA,116
2,11044,344,105,Roth,William,V.,72
2,12109,344,105,Stevens,Ted,NA,33
2,49703,344,105,Collins,Susan,NA,147
2,29523,344,105,Brownback,Samuel,Dale,144
2,14103,344,105,Domenici,Pete,V.,36
2,14009,344,105,Cochran,Thad,NA,14
2,14908,344,105,Nickles,Don,NA,37
2,14910,344,105,Specter,Arlen,NA,35
1,14304,344,105,Glenn,John,NA,48
1,14709,344,105,Levin,Carl,NA,45
1,15704,344,105,Lieberman,Joseph,I.,52
1,14400,344,105,Akaka,Daniel,K.,86
1,15021,344,105,Durbin,Richard,J.,143
1,15071,344,105,Torricelli,Robert,G.,148
1,49701,344,105,Cleland,Max,NA,137
2,15116,344,105,Smith,Robert,C.,59
2,49307,344,105,Bennet,Robert,F.,71
2,11044,344,105,Roth,William,V.,72
2,12109,344,105,Stevens,Ted,NA,33
2,14503,358,105,Hatch,Orrin,G.,98
2,9369,358,105,Thurmond,Strom,NA,53
2,14226,358,105,Grassley,Charles,E.,18
2,14910,358,105,Specter,Arlen,NA,35
2,49503,358,105,Thompson,Fred,NA,116
2,15429,358,105,Kyl,Jon,NA,115
2,15020,358,105,DeWine,Michael,NA,117
2,49501,358,105,Ashcroft,John,NA,113
2,49500,358,105,Abraham,Spencer,NA,111
2,49700,358,105,Sessions,Jeff,NA,146
1,14307,358,105,Leahy,Patrick,J.,1
1,10808,358,105,Kennedy,Edward,M.,46
1,14101,358,105,Biden,Joseph,R.,100
1,15703,358,105,Kohl,Herbert,H.,29
1,49300,358,105,Feinstein,Dianne,NA,31
1,49309,358,105,Feingold,Russel,D.,10
1,15021,358,105,Durbin,Richard,J.,143
1,15071,358,105,Torricelli,Robert,G.,148
2,14240,362,105,Jeffords,James,M.,102
2,14806,362,105,Coats,Dan,NA,58
2,14826,362,105,Gregg,Judd,NA,75
2,49502,362,105,Frist,William,H.,109
2,15020,362,105,DeWine,Michael,NA,117
2,49706,362,105,Enzi,Michael,B.,139
2,29306,362,105,Hutchinson,Tim,NA,145
2,49703,362,105,Collins,Susan,NA,147
2,14712,362,105,Warner,John,W.,54
2,14921,362,105,McConnell,Mitch,NA,15
1,10808,362,105,Kennedy,Edward,M.,46
1,14213,362,105,Dodd,Christopher,NA,65
1,14230,362,105,Harkin,Tom,NA,5
1,14440,362,105,Mikulski,Barbara,A.,27
1,14912,362,105,Bingaman,Jeff,NA,47
1,49101,362,105,Wellstone,Paul,David,87
1,49308,362,105,Murray,Patty,NA,30
1,29142,362,105,Reed,Jack,NA,141
2,14712,380,105,Warner,John,W.,54
2,14105,380,105,Helms,Jesse,NA,13
2,12109,380,105,Stevens,Ted,NA,33
2,14921,380,105,McConnell,Mitch,NA,15
2,14009,380,105,Cochran,Thad,NA,14
2,29141,380,105,Santorum,Rick,NA,103
2,14908,380,105,Nickles,Don,NA,37
2,14031,380,105,Lott,Trent,NA,57
2,49306,380,105,Hutchison,Kay,Bailey,62
1,14302,380,105,Ford,Wendell,H.,76
1,1366,380,105,Byrd,Robert,C.,19
1,4812,380,105,Inouye,Daniel,K.,20
1,14508,380,105,Moynihan,Daniel,P.,91
1,14213,380,105,Dodd,Christopher,NA,65
1,49300,380,105,Feinstein,Dianne,NA,31
1,15071,380,105,Torricelli,Robert,G.,148
2,15501,384,105,Bond,Christopher,S.,39
2,15701,384,105,Burns,Conrad,NA,42
2,49301,384,105,Coverdell,Paul,NA,17
2,49302,384,105,Kempthorne,Dirk,NA,60
2,49307,384,105,Bennet,Robert,F.,71
2,14712,384,105,Warner,John,W.,54
2,49502,384,105,Frist,William,H.,109
2,14661,384,105,Snowe,Olympia,J.,110
2,49304,384,105,Faircloth,Lauch,NA,61
2,49706,384,105,Enzi,Michael,B.,139
1,14920,384,105,Kerry,John,F.,66
1,14300,384,105,Bumpers,Dale,NA,25
1,14709,384,105,Levin,Carl,NA,45
1,14230,384,105,Harkin,Tom,NA,5
1,15704,384,105,Lieberman,Joseph,I.,52
1,49101,384,105,Wellstone,Paul,David,87
1,49701,384,105,Cleland,Max,NA,137
1,49702,384,105,Landrieu,Mary,L.,135
2,14910,388,105,Specter,Arlen,NA,35
2,14907,388,105,Murkowski,Frank,H.,90
2,9369,388,105,Thurmond,Strom,NA,53
2,14240,388,105,Jeffords,James,M.,102
2,15407,388,105,Campbell,Ben,Nighthorse,104
2,14809,388,105,Craig,Larry,E.,16
2,29306,388,105,Hutchinson,Tim,NA,145
1,14922,388,105,Rockefeller,John,D.,77
1,15503,388,105,Graham,Bob,NA,50
1,14400,388,105,Akaka,Daniel,K.,86
1,49101,388,105,Wellstone,Paul,David,87
1,49308,388,105,Murray,Patty,NA,30
2,14226,419,105,Grassley,Charles,E.,18
2,14240,419,105,Jeffords,James,M.,102
2,14809,419,105,Craig,Larry,E.,16
2,15701,419,105,Burns,Conrad,NA,42
2,94659,419,105,Shelby,Richard,C.,105
2,29141,419,105,Santorum,Rick,NA,103
2,14712,419,105,Warner,John,W.,54
2,49704,419,105,Hagel,Chuck,NA,140
2,49703,419,105,Collins,Susan,NA,147
2,49706,419,105,Enzi,Michael,B.,139
1,13056,419,105,Breaux,John,B.,79
1,14304,419,105,Glenn,John,NA,48
1,15054,419,105,Reid,Harry,NA,28
1,15703,419,105,Kohl,Herbert,H.,29
1,49309,419,105,Feingold,Russel,D.,10
1,49303,419,105,Moseley-Braun,Carol,NA,70
1,14871,419,105,Wyden,Ron,NA,112
1,29142,419,105,Reed,Jack,NA,141
2,94659,432,105,Shelby,Richard,C.,105
2,14500,432,105,Chafee,John,H.,95
2,14506,432,105,Lugar,Richard,G.,11
2,15020,432,105,DeWine,Michael,NA,117
2,15429,432,105,Kyl,Jon,NA,115
2,15424,432,105,Inhofe,James,M.,106
2,14503,432,105,Hatch,Orrin,G.,98
2,14852,432,105,Roberts,Pat,NA,134
2,29108,432,105,Allard,Wayne,NA,138
2,14806,432,105,Coats,Dan,NA,58
1,15702,432,105,Kerrey,J.,Robert,9
1,14304,432,105,Glenn,John,NA,48
1,15700,432,105,Bryan,Richard,H.,67
1,15503,432,105,Graham,Bob,NA,50
1,14920,432,105,Kerry,John,F.,66
1,14203,432,105,Baucus,Max,NA,8
1,15705,432,105,Robb,Charles,S.,51
1,14914,432,105,Lautenberg,Frank,R.,26
1,14709,432,105,Levin,Carl,NA,45
2,15116,434,105,Smith,Robert,C.,59
2,14852,434,105,Roberts,Pat,NA,134
2,49700,434,105,Sessions,Jeff,NA,146
1,15054,434,105,Reid,Harry,NA,28
1,49308,434,105,Murray,Patty,NA,30
1,15502,434,105,Conrad,Kent,NA,6
2,15407,435,105,Campbell,Ben,Nighthorse,104
2,14907,435,105,Murkowski,Frank,H.,90
2,15039,435,105,McCain,John,NA,56
2,14904,435,105,Gorton,Slade,NA,40
2,14103,435,105,Domenici,Pete,V.,36
2,15633,435,105,Thomas,Craig,NA,114
2,14503,435,105,Hatch,Orrin,G.,98
2,15424,435,105,Inhofe,James,M.,106
1,4812,435,105,Inouye,Daniel,K.,20
1,15502,435,105,Conrad,Kent,NA,6
1,15054,435,105,Reid,Harry,NA,28
1,14400,435,105,Akaka,Daniel,K.,86
1,49101,435,105,Wellstone,Paul,David,87
1,14812,435,105,Dorgan,Byron,NA,80
2,12109,500,105,Stevens,Ted,NA,33
2,14712,500,105,Warner,John,W.,54
2,14009,500,105,Cochran,Thad,NA,14
1,14508,500,105,Moynihan,Daniel,P.,91
1,49300,500,105,Feinstein,Dianne,NA,31
2,14712,501,105,Warner,John,W.,54
2,14009,501,105,Cochran,Thad,NA,14
2,14921,501,105,McConnell,Mitch,NA,15
1,14302,501,105,Ford,Wendell,H.,76
1,4812,501,105,Inouye,Daniel,K.,20
2,15037,507,105,Mack,Connie,NA,41
2,11044,507,105,Roth,William,V.,72
2,49307,507,105,Bennet,Robert,F.,71
2,29367,507,105,Grams,Rod,NA,108
2,29523,507,105,Brownback,Samuel,Dale,144
2,49700,507,105,Sessions,Jeff,NA,146
1,14912,507,105,Bingaman,Jeff,NA,47
1,13039,507,105,Sarbanes,Paul,S.,64
1,10808,507,105,Kennedy,Edward,M.,46
1,15705,507,105,Robb,Charles,S.,51
2,14031,662,105,Lott,Trent,NA,57
2,14908,662,105,Nickles,Don,NA,37
1,14617,662,105,Daschle,Thomas,A.,7
1,14302,662,105,Ford,Wendell,H.,76
2,14506,305,106,Lugar,Richard,G.,11
2,14105,305,106,Helms,Jesse,NA,13
2,14009,305,106,Cochran,Thad,NA,14
2,14921,305,106,McConnell,Mitch,NA,15
2,49301,305,106,Coverdell,Paul,NA,17
2,14852,305,106,Roberts,Pat,NA,134
2,49900,305,106,Fitzgerald,Peter,G,149
2,14226,305,106,Grassley,Charles,E.,18
2,14809,305,106,Craig,Larry,E.,16
2,29141,305,106,Santorum,Rick,NA,103
1,14230,305,106,Harkin,Tom,NA,5
1,14307,305,106,Leahy,Patrick,J.,1
1,15502,305,106,Conrad,Kent,NA,6
1,14617,305,106,Daschle,Thomas,A.,7
1,14203,305,106,Baucus,Max,NA,8
1,15702,305,106,Kerrey,J.,Robert,9
1,15425,305,106,Johnson,Tim,NA,136
1,29305,305,106,Lincoln,Blanche,Lambert,150
2,49903,305,106,Voinovich,George,Victor,151
2,12109,306,106,Stevens,Ted,NA,33
2,14009,306,106,Cochran,Thad,NA,14
2,14910,306,106,Specter,Arlen,NA,35
2,14103,306,106,Domenici,Pete,V.,36
2,15501,306,106,Bond,Christopher,S.,39
2,14904,306,106,Gorton,Slade,NA,40
2,14921,306,106,McConnell,Mitch,NA,15
